"response_id","question_key","raw_response","primary_code","primary_code_label","matching_codes","needs_review"
10896,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10897,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10898,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10899,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10900,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10901,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
10902,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10903,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10904,"difficult_question_section","Household Information: Does the household own a refrigerator?",90,"other_substantive","90",TRUE
10905,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
10906,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10907,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10908,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
10909,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10910,"difficult_question_section","Household Information: What language is primarily spoken by the household?",9,"positive_feedback_or_thanks","9",FALSE
10911,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10912,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10913,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10914,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10915,"difficult_question_section","Household Information: In which province does the household currently live?, Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10916,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
10917,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
10918,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10919,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10920,"difficult_question_section","Respondent Profile, Household Head Profile: How many members are there in the household?, Learner Profile, Household Information: In which region does the household currently live?, Household Information: What is the main material of the dwelling’s external walls?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume home-cooked meals?, Household Information:  How often does the learner consume vegetables?",9,"positive_feedback_or_thanks","9",FALSE
10921,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10922,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
10923,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10924,"difficult_question_section","Respondent Profile, Household Head Profile: How many members are there in the household?, Household Head Profile: How many members are under 18 years of age?, Household Head Profile: What is the highest level of education completed by the household head?, Household Head Profile: What is the primary occupation of the head of the family during the past six months?, Learner Profile, Household Information: In which region does the household currently live?, Household Information: In which province does the household currently live?, Household Information: In which city/municipality does the household currently live?, Household Information: What language is primarily spoken by the household?, Household Information: What is the main material of the dwelling’s external walls?, Household Information:  Where does the learner usually study at home?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume home-cooked meals?, Household Information:  How often does the learner consume vegetables?, Household Information: What type of cooking fuel does the household mainly use?, Household Information: Does the household own a refrigerator?, Household Head Profile: Does the household own a rice cooker?",3,"school_quality_private_opportunity","3;4;9",TRUE
10925,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10926,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10927,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10928,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
10929,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10930,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10931,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10932,"difficult_question_section","Household Information: In which region does the household currently live?",90,"other_substantive","90",TRUE
10933,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10934,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10935,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10936,"difficult_question_section","Respondent Profile, Household Head Profile: How many members are under 18 years of age?",90,"other_substantive","90",TRUE
10937,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?",3,"school_quality_private_opportunity","3",FALSE
10938,"difficult_question_section","Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
10939,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
10940,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10941,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10942,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
10943,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10944,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10945,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10946,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10947,"difficult_question_section","Respondent Profile, Household Head Profile: How many members are there in the household?, Household Head Profile: How many members are under 18 years of age?, Household Head Profile: What is the highest level of education completed by the household head?, Household Head Profile: What is the primary occupation of the head of the family during the past six months?, Learner Profile, Household Information: In which region does the household currently live?, Household Information: In which province does the household currently live?, Household Information: In which city/municipality does the household currently live?, Household Information: What language is primarily spoken by the household?, Household Information: What is the main material of the dwelling’s external walls?, Household Information:  Where does the learner usually study at home?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume home-cooked meals?, Household Information:  How often does the learner consume vegetables?, Household Information: What type of cooking fuel does the household mainly use?, Household Information: Does the household own a refrigerator?, Household Head Profile: Does the household own a rice cooker?",3,"school_quality_private_opportunity","3;4;9",TRUE
10948,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10949,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
10950,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
10951,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10952,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10953,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10954,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
10955,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10956,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
10957,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10958,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10959,"difficult_question_section","Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
10960,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10961,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10962,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
10963,"difficult_question_section","Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
10964,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10965,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10966,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10967,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10968,"difficult_question_section","Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
10969,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10970,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10971,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10972,"difficult_question_section","Respondent Profile, Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10973,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
10974,"difficult_question_section","Household Head Profile: How many members are under 18 years of age?, Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
10975,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10976,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
10977,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
10978,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10979,"difficult_question_section","Learner Profile, Household Information: What is the main material of the dwelling’s external walls?, Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
10980,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
10981,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10982,"difficult_question_section","Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
10983,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
10984,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
10985,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
10986,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
10987,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10988,"difficult_question_section","Household Information: What language is primarily spoken by the household?",9,"positive_feedback_or_thanks","9",FALSE
10989,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
10990,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
10991,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10992,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10993,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
10994,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  How often does the learner consume home-cooked meals?, Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
10995,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
10996,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume home-cooked meals?, Household Information:  How often does the learner consume vegetables?",9,"positive_feedback_or_thanks","9",FALSE
10997,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
10998,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
10999,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11000,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11001,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
11002,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11003,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  How often does the learner consume vegetables?, Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
11004,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11005,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11006,"difficult_question_section","Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
11007,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
11008,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
11009,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11010,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11011,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11012,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11013,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11014,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11015,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11016,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
11017,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11018,"difficult_question_section","Household Head Profile: How many members are under 18 years of age?",90,"other_substantive","90",TRUE
11019,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
11020,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11021,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11022,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11023,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11024,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
11025,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11026,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
11027,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11028,"difficult_question_section","Household Information: In which region does the household currently live?",90,"other_substantive","90",TRUE
11029,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
11030,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11031,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11032,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11033,"difficult_question_section",,99,"blank_none_or_not_applicable","99",FALSE
11034,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11035,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
11036,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11037,"difficult_question_section","Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
11038,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
11039,"difficult_question_section","Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
11040,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  Where does the learner usually study at home?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information: Does the household own a refrigerator?, Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11041,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?",90,"other_substantive","90",TRUE
11042,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11043,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11044,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11045,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11046,"difficult_question_section","Household Head Profile: How many members are under 18 years of age?",90,"other_substantive","90",TRUE
11047,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11048,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11049,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11050,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11051,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11052,"difficult_question_section","Household Information:  How often does the learner consume home-cooked meals?, Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11053,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11054,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
11055,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11056,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11057,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11058,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11059,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11060,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11061,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11062,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11063,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11064,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11065,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11066,"difficult_question_section","Household Information:  What is the main source of drinking water for the household?, Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
11067,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11068,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11069,"difficult_question_section","Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11070,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11071,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
11072,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",4,"school_or_person_recommended","4",FALSE
11073,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
11074,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11075,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11076,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11077,"difficult_question_section","Household Information: Does the household own a refrigerator?, Household Head Profile: Does the household own a rice cooker?",9,"positive_feedback_or_thanks","9",FALSE
11078,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11079,"difficult_question_section","Household Information: In which region does the household currently live?",90,"other_substantive","90",TRUE
11080,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11081,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11082,"difficult_question_section",,99,"blank_none_or_not_applicable","99",FALSE
11083,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11084,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11085,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
11086,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
11087,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
11088,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11089,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11090,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11091,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11092,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?, Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  What is the main source of drinking water for the household?, Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
11093,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11094,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11095,"difficult_question_section","Household Information:  How often does the learner consume vegetables?",90,"other_substantive","90",TRUE
11096,"difficult_question_section","Household Information:  How often does the learner consume home-cooked meals?",9,"positive_feedback_or_thanks","9",FALSE
11097,"difficult_question_section","Household Information: In which region does the household currently live?",90,"other_substantive","90",TRUE
11098,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11099,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11100,"difficult_question_section","Household Information: In which region does the household currently live?",90,"other_substantive","90",TRUE
11101,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
11102,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11103,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11104,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11105,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11106,"difficult_question_section","Respondent Profile, Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11107,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11108,"difficult_question_section","Household Head Profile: What is the highest level of education completed by the household head?",3,"school_quality_private_opportunity","3",FALSE
11109,"difficult_question_section","Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
11110,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11111,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?",4,"school_or_person_recommended","4",FALSE
11112,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11113,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?",90,"other_substantive","90",TRUE
11114,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11115,"difficult_question_section","Household Information: What is the main material of the dwelling’s external walls?",90,"other_substantive","90",TRUE
11116,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11117,"difficult_question_section","Respondent Profile, Household Head Profile: How many members are there in the household?, Household Head Profile: How many members are under 18 years of age?, Household Head Profile: What is the primary occupation of the head of the family during the past six months?, Household Information: In which city/municipality does the household currently live?, Household Information: What language is primarily spoken by the household?, Household Information:  Where does the household often purchase food ingredients or ready-to-eat food?, Household Information:  How often does the learner consume home-cooked meals?, Household Information: What type of cooking fuel does the household mainly use?, Household Information: Does the household own a refrigerator?, Household Head Profile: Does the household own a rice cooker?",4,"school_or_person_recommended","4;9",TRUE
11118,"difficult_question_section","Household Head Profile: What is the primary occupation of the head of the family during the past six months?, Household Information: Does the household own a refrigerator?",4,"school_or_person_recommended","4",FALSE
11119,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11120,"difficult_question_section","Household Information:  What is the household's main source of water supply for general activities (e.g. bathing, washing of dishes)?",90,"other_substantive","90",TRUE
11121,"difficult_question_section","Household Information:  Where does the learner usually study at home?",90,"other_substantive","90",TRUE
11122,"difficult_question_section","Respondent Profile, Household Information:  How often does the learner consume home-cooked meals?, Household Information:  How often does the learner consume vegetables?",9,"positive_feedback_or_thanks","9",FALSE
11123,"difficult_question_section","Household Information: Does the household own a refrigerator?",90,"other_substantive","90",TRUE
11124,"difficult_question_section","Household Information: What language is primarily spoken by the household?",9,"positive_feedback_or_thanks","9",FALSE
11125,"difficult_question_section",,99,"blank_none_or_not_applicable","99",FALSE
11126,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11127,"difficult_question_section","Respondent Profile",90,"other_substantive","90",TRUE
11128,"difficult_question_section","Learner Profile",90,"other_substantive","90",TRUE
11129,"difficult_question_section","Household Information: What type of cooking fuel does the household mainly use?",9,"positive_feedback_or_thanks","9",FALSE
11130,"difficult_question_section","Household Head Profile: How many members are there in the household?",90,"other_substantive","90",TRUE
11131,"difficult_question_section","Household Information: What language is primarily spoken by the household?",9,"positive_feedback_or_thanks","9",FALSE
