school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,level_group,reading_category,student_count,english_assessed,percent_of_english_assessed
305850,11,1105,110503,Control,EoSY,Grade 9,eosy,instructional,8,31,25.806451612903224
312481,7,705,70518,Control,EoSY,Grade 9,eosy,instructional,68,175,38.857142857142854
304409,11,1110,111001,Control,EoSY,Grade 9,eosy,instructional,23,109,21.10091743119266
303246,7,713,71303,Control,EoSY,Grade 9,eosy,instructional,52,101,51.48514851485149
501405,11,1101,110101,Control,EoSY,Grade 9,eosy,instructional,14,37,37.83783783783784
305677,11,1105,110503,Control,EoSY,Grade 9,eosy,instructional,26,50,52
500447,7,708,70801,Control,EoSY,Grade 9,eosy,instructional,6,36,16.666666666666668
501305,7,708,70801,Control,EoSY,Grade 9,eosy,instructional,2,28,7.142857142857143
305917,7,708,70801,Control,EoSY,Grade 9,eosy,instructional,14,28,50
305722,7,703,70304,Control,EoSY,Grade 9,eosy,instructional,7,23,30.434782608695652
312953,7,713,71306,Control,EoSY,Grade 9,eosy,instructional,6,18,33.333333333333336
305498,11,1101,110101,Control,EoSY,Grade 9,eosy,instructional,23,51,45.09803921568628
305669,11,1101,110101,Control,EoSY,Grade 9,eosy,instructional,0,21,0
312960,7,710,71002,Control,EoSY,Grade 9,eosy,instructional,37,70,52.857142857142854
309906,5,508,50811,Treatment,EoSY,Grade 9,eosy,independent,14,104,13.461538461538462
309934,5,508,50806,Treatment,EoSY,Grade 9,eosy,independent,15,32,46.875
301871,5,501,50107,Treatment,EoSY,Grade 9,eosy,independent,16,65,24.615384615384617
302134,5,508,50804,Treatment,EoSY,Grade 9,eosy,independent,8,22,36.36363636363637
302117,5,508,50803,Treatment,EoSY,Grade 9,eosy,independent,40,54,74.07407407407408
309909,5,508,50801,Treatment,EoSY,Grade 9,eosy,independent,36,91,39.56043956043956
309915,5,508,50801,Treatment,EoSY,Grade 9,eosy,independent,5,33,15.151515151515152
501544,5,508,50815,Treatment,EoSY,Grade 9,eosy,independent,42,65,64.61538461538461
301887,5,502,50205,Treatment,EoSY,Grade 9,eosy,independent,7,70,10
302175,5,508,50820,Treatment,EoSY,Grade 9,eosy,independent,28,122,22.950819672131146
302146,5,508,50812,Treatment,EoSY,Grade 9,eosy,independent,19,129,14.728682170542635
309921,5,508,50805,Treatment,EoSY,Grade 9,eosy,independent,60,69,86.95652173913044
302254,5,505,50501,Control,EoSY,Grade 9,eosy,independent,33,89,37.07865168539326
309513,5,501,50112,Control,EoSY,Grade 9,eosy,independent,34,84,40.476190476190474
500163,5,508,50801,Control,EoSY,Grade 9,eosy,independent,57,64,89.0625
302058,5,503,50333,Control,EoSY,Grade 9,eosy,independent,8,85,9.411764705882353
302192,5,511,51103,Control,EoSY,Grade 9,eosy,independent,32,214,14.953271028037383
302227,5,511,51105,Control,EoSY,Grade 9,eosy,independent,0,48,0
302252,5,505,50501,Control,EoSY,Grade 9,eosy,independent,50,58,86.20689655172414
309914,5,508,50806,Control,EoSY,Grade 9,eosy,independent,68,164,41.46341463414634
309711,5,503,50317,Control,EoSY,Grade 9,eosy,independent,6,50,12
301817,5,507,50701,Control,EoSY,Grade 9,eosy,independent,10,78,12.820512820512821
302165,5,508,50816,Control,EoSY,Grade 9,eosy,independent,11,60,18.333333333333332
301974,5,503,50311,Treatment,EoSY,Grade 9,eosy,independent,19,47,40.42553191489362
302256,5,505,50501,Control,EoSY,Grade 9,eosy,independent,50,95,52.63157894736842
301834,5,501,50106,Control,EoSY,Grade 9,eosy,independent,106,134,79.1044776119403
309760,5,503,50306,Control,EoSY,Grade 9,eosy,independent,29,48,60.416666666666664
309936,5,508,50819,Control,EoSY,Grade 9,eosy,independent,38,45,84.44444444444444
302203,5,511,51102,Control,EoSY,Grade 9,eosy,independent,12,36,33.333333333333336
302011,5,503,50314,Control,EoSY,Grade 9,eosy,independent,110,162,67.90123456790124
500168,5,505,50501,Control,EoSY,Grade 9,eosy,independent,16,21,76.19047619047619
301947,5,503,50306,Control,EoSY,Grade 9,eosy,independent,197,316,62.34177215189873
309941,5,508,50812,Control,EoSY,Grade 9,eosy,independent,29,130,22.307692307692307
301839,5,501,50111,Control,EoSY,Grade 9,eosy,independent,59,59,100
501843,5,508,50818,Treatment,EoSY,Grade 9,eosy,independent,18,37,48.648648648648646
302111,5,508,50801,Control,EoSY,Grade 9,eosy,independent,132,378,34.92063492063492
302133,5,509,50901,Control,EoSY,Grade 9,eosy,independent,83,151,54.966887417218544
301990,5,503,50317,Control,EoSY,Grade 9,eosy,independent,13,45,28.88888888888889
309937,5,508,50819,Control,EoSY,Grade 9,eosy,independent,15,48,31.25
302241,5,511,51105,Control,EoSY,Grade 9,eosy,independent,12,52,23.076923076923077
500167,5,505,50501,Control,EoSY,Grade 9,eosy,independent,29,57,50.87719298245614
309764,5,503,50320,Control,EoSY,Grade 9,eosy,independent,3,33,9.090909090909092
302205,5,511,51106,Control,EoSY,Grade 9,eosy,independent,87,102,85.29411764705883
302014,5,503,50302,Control,EoSY,Grade 9,eosy,independent,8,103,7.766990291262136
309740,5,503,50315,Control,EoSY,Grade 9,eosy,independent,29,65,44.61538461538461
309741,5,503,50315,Control,EoSY,Grade 9,eosy,independent,11,81,13.580246913580247
302161,5,508,50803,Treatment,EoSY,Grade 9,eosy,independent,43,73,58.9041095890411
302113,5,508,50818,Treatment,EoSY,Grade 9,eosy,independent,22,62,35.483870967741936
302127,5,508,50817,Control,EoSY,Grade 9,eosy,independent,30,34,88.23529411764706
301899,5,502,50205,Control,EoSY,Grade 9,eosy,independent,56,90,62.22222222222222
309509,5,501,50113,Control,EoSY,Grade 9,eosy,independent,51,81,62.96296296296296
309903,5,508,50816,Control,EoSY,Grade 9,eosy,independent,30,79,37.9746835443038
301995,5,503,50310,Control,EoSY,Grade 9,eosy,independent,30,61,49.18032786885246
309702,5,503,50325,Control,EoSY,Grade 9,eosy,independent,44,178,24.719101123595507
501020,5,503,50310,Control,EoSY,Grade 9,eosy,independent,11,28,39.285714285714285
309743,5,503,50332,Control,EoSY,Grade 9,eosy,independent,18,82,21.951219512195124
301816,5,501,50101,Control,EoSY,Grade 9,eosy,independent,58,92,63.04347826086956
302054,5,503,50315,Control,EoSY,Grade 9,eosy,independent,49,89,55.056179775280896
301862,5,507,50701,Control,EoSY,Grade 9,eosy,independent,15,150,10
502477,5,501,50108,Control,EoSY,Grade 9,eosy,independent,10,18,55.55555555555556
302283,5,513,51301,Control,EoSY,Grade 9,eosy,independent,20,177,11.299435028248588
301900,5,502,50206,Control,EoSY,Grade 9,eosy,independent,5,25,20
302123,5,508,50808,Control,EoSY,Grade 9,eosy,independent,1,78,1.2820512820512822
309512,5,501,50110,Control,EoSY,Grade 9,eosy,independent,15,17,88.23529411764706
302284,5,513,51301,Control,EoSY,Grade 9,eosy,independent,16,148,10.81081081081081
500034,5,508,50819,Control,EoSY,Grade 9,eosy,independent,0,32,0
302043,5,503,50305,Control,EoSY,Grade 9,eosy,independent,48,156,30.76923076923077
302182,5,511,51107,Control,EoSY,Grade 9,eosy,independent,23,84,27.38095238095238
301986,5,503,50334,Control,EoSY,Grade 9,eosy,independent,88,167,52.69461077844311
302109,5,508,50817,Control,EoSY,Grade 9,eosy,independent,88,173,50.86705202312139
302061,5,503,50311,Control,EoSY,Grade 9,eosy,independent,34,52,65.38461538461539
309931,5,508,50802,Control,EoSY,Grade 9,eosy,independent,9,65,13.846153846153847
301984,5,503,50331,Control,EoSY,Grade 9,eosy,independent,62,168,36.904761904761905
302156,5,508,50803,Control,EoSY,Grade 9,eosy,independent,51,94,54.255319148936174
309705,5,503,50330,Control,EoSY,Grade 9,eosy,independent,12,76,15.789473684210526
500165,5,508,50804,Control,EoSY,Grade 9,eosy,independent,0,39,0
301930,5,503,50328,Control,EoSY,Grade 9,eosy,independent,10,71,14.084507042253522
302177,5,508,50806,Control,EoSY,Grade 9,eosy,independent,29,81,35.80246913580247
302282,5,513,51301,Control,EoSY,Grade 9,eosy,independent,186,261,71.26436781609195
502615,5,508,50802,Control,EoSY,Grade 9,eosy,independent,0,0,NA
302263,5,506,50601,Control,EoSY,Grade 9,eosy,independent,11,62,17.741935483870968
301826,5,501,50103,Control,EoSY,Grade 9,eosy,independent,10,34,29.41176470588235
305750,5,513,51301,Control,EoSY,Grade 9,eosy,independent,20,48,41.666666666666664
301870,5,501,50110,Control,EoSY,Grade 9,eosy,independent,27,66,40.90909090909091
302039,5,503,50316,Control,EoSY,Grade 9,eosy,independent,22,209,10.526315789473685
301868,5,501,50112,Control,EoSY,Grade 9,eosy,independent,133,173,76.878612716763
301963,5,503,50316,Control,EoSY,Grade 9,eosy,independent,64,153,41.830065359477125
340567,15,1505,150501,Treatment,EoSY,Grade 9,eosy,independent,128,188,68.08510638297872
320606,15,1515,151502,Treatment,EoSY,Grade 9,eosy,independent,134,325,41.23076923076923
320202,15,1511,151101,Treatment,EoSY,Grade 9,eosy,independent,29,130,22.307692307692307
305310,15,1507,150703,Treatment,EoSY,Grade 9,eosy,independent,9,62,14.516129032258064
305418,15,1513,151301,Treatment,EoSY,Grade 9,eosy,independent,124,818,15.158924205378973
500565,15,1515,151502,Treatment,EoSY,Grade 9,eosy,independent,283,673,42.050520059435364
301258,4,413,41308,Treatment,EoSY,Grade 9,eosy,independent,41,367,11.1716621253406
301214,4,411,41101,Treatment,EoSY,Grade 9,eosy,independent,258,532,48.49624060150376
301497,4,414,41401,Treatment,EoSY,Grade 9,eosy,independent,141,287,49.12891986062718
305411,15,1515,151502,Treatment,EoSY,Grade 9,eosy,independent,409,814,50.24570024570025
305420,15,1513,151301,Treatment,EoSY,Grade 9,eosy,independent,187,974,19.19917864476386
301231,4,413,41302,Control,EoSY,Grade 9,eosy,independent,110,157,70.06369426751593
301188,4,402,40201,Control,EoSY,Grade 9,eosy,independent,112,556,20.14388489208633
307913,4,413,41309,Control,EoSY,Grade 9,eosy,independent,238,238,100
500566,15,1507,150710,Control,EoSY,Grade 9,eosy,independent,213,628,33.9171974522293
305453,15,1510,151001,Control,EoSY,Grade 9,eosy,independent,456,606,75.24752475247524
305311,15,1507,150702,Control,EoSY,Grade 9,eosy,independent,27,278,9.712230215827338
301425,4,401,40101,Control,EoSY,Grade 9,eosy,independent,115,725,15.862068965517242
301202,4,408,40812,Control,EoSY,Grade 9,eosy,independent,97,280,34.642857142857146
305412,15,1515,151502,Control,EoSY,Grade 9,eosy,independent,403,941,42.82678002125399
308105,4,417,41703,Control,EoSY,Grade 9,eosy,independent,120,440,27.272727272727273
305341,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,453,1266,35.78199052132702
319604,15,1512,151201,Control,EoSY,Grade 9,eosy,independent,40,69,57.971014492753625
305568,15,1516,151601,Control,EoSY,Grade 9,eosy,independent,125,315,39.682539682539684
305434,15,1503,150301,Control,EoSY,Grade 9,eosy,independent,292,362,80.66298342541437
301464,4,417,41710,Control,EoSY,Grade 9,eosy,independent,233,447,52.12527964205817
305461,15,1515,151502,Control,EoSY,Grade 9,eosy,independent,186,265,70.18867924528301
305384,15,1501,150101,Control,EoSY,Grade 9,eosy,independent,163,164,99.39024390243902
301143,4,421,42101,Control,EoSY,Grade 9,eosy,independent,356,809,44.00494437577256
305340,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,753,929,81.05489773950484
305302,15,1507,150709,Treatment,EoSY,Grade 9,eosy,independent,39,921,4.234527687296417
308103,4,417,41712,Control,EoSY,Grade 9,eosy,independent,94,267,35.2059925093633
308130,4,417,41711,Control,EoSY,Grade 9,eosy,independent,36,129,27.906976744186046
301227,4,420,42001,Control,EoSY,Grade 9,eosy,independent,572,673,84.9925705794948
305334,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,148,296,50
305367,15,1512,151201,Control,EoSY,Grade 9,eosy,independent,736,743,99.0578734858681
305635,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,351,390,90
301218,4,408,40814,Control,EoSY,Grade 9,eosy,independent,587,1267,46.32991318074191
308501,4,415,41501,Control,EoSY,Grade 9,eosy,independent,358,492,72.76422764227642
500332,15,1506,150601,Control,EoSY,Grade 9,eosy,independent,200,226,88.49557522123894
305471,15,1509,150901,Control,EoSY,Grade 9,eosy,independent,150,337,44.510385756676556
305376,15,1501,150101,Treatment,EoSY,Grade 9,eosy,independent,372,374,99.46524064171123
301432,4,417,41705,Control,EoSY,Grade 9,eosy,independent,97,435,22.298850574712645
305459,15,1515,151502,Control,EoSY,Grade 9,eosy,independent,53,83,63.855421686746986
305313,15,1507,150708,Control,EoSY,Grade 9,eosy,independent,194,278,69.7841726618705
301186,4,410,41001,Control,EoSY,Grade 9,eosy,independent,466,1470,31.700680272108844
301184,4,410,41001,Control,EoSY,Grade 9,eosy,independent,135,930,14.516129032258064
305295,15,1507,150710,Control,EoSY,Grade 9,eosy,independent,290,459,63.18082788671024
301416,4,422,42201,Control,EoSY,Grade 9,eosy,independent,59,147,40.136054421768705
305450,15,1505,150501,Treatment,EoSY,Grade 9,eosy,independent,99,365,27.123287671232877
301403,4,416,41606,Control,EoSY,Grade 9,eosy,independent,0,334,0
301451,4,417,41708,Control,EoSY,Grade 9,eosy,independent,108,259,41.6988416988417
305338,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,117,628,18.630573248407643
301257,4,413,41312,Control,EoSY,Grade 9,eosy,independent,872,1584,55.05050505050505
305416,15,1513,151301,Control,EoSY,Grade 9,eosy,independent,324,726,44.62809917355372
305337,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,581,1923,30.213208528341134
305353,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,43,377,11.405835543766578
301197,4,408,40812,Control,EoSY,Grade 9,eosy,independent,4,4,100
301236,4,413,41308,Treatment,EoSY,Grade 9,eosy,independent,41,189,21.693121693121693
305444,15,1516,151601,Control,EoSY,Grade 9,eosy,independent,47,111,42.34234234234234
320306,15,1503,150301,Control,EoSY,Grade 9,eosy,independent,370,668,55.38922155688623
301489,4,414,41401,Control,EoSY,Grade 9,eosy,independent,111,275,40.36363636363637
301507,4,418,41801,Control,EoSY,Grade 9,eosy,independent,25,111,22.52252252252252
301456,4,417,41710,Control,EoSY,Grade 9,eosy,independent,228,446,51.12107623318386
301238,4,413,41303,Control,EoSY,Grade 9,eosy,independent,18,39,46.15384615384615
305438,15,1516,151601,Control,EoSY,Grade 9,eosy,independent,45,763,5.897771952817824
305324,15,1514,151401,Control,EoSY,Grade 9,eosy,independent,86,95,90.52631578947368
305454,15,1510,151001,Control,EoSY,Grade 9,eosy,independent,57,116,49.13793103448276
308122,4,417,41708,Control,EoSY,Grade 9,eosy,independent,11,124,8.870967741935484
301508,4,418,41801,Control,EoSY,Grade 9,eosy,independent,62,254,24.409448818897637
305465,15,1515,151502,Control,EoSY,Grade 9,eosy,independent,119,361,32.96398891966759
305428,15,1511,151101,Control,EoSY,Grade 9,eosy,independent,149,329,45.2887537993921
301175,4,408,40807,Control,EoSY,Grade 9,eosy,independent,374,509,73.47740667976424
301437,4,417,41704,Control,EoSY,Grade 9,eosy,independent,480,912,52.63157894736842
320204,15,1511,151101,Control,EoSY,Grade 9,eosy,independent,202,523,38.623326959847034
305447,15,1505,150501,Control,EoSY,Grade 9,eosy,independent,5,22,22.727272727272727
301438,4,417,41704,Control,EoSY,Grade 9,eosy,independent,80,443,18.058690744920995
308135,4,417,41708,Control,EoSY,Grade 9,eosy,independent,44,192,22.916666666666668
301418,4,401,40101,Control,EoSY,Grade 9,eosy,independent,862,2419,35.634559735427864
305288,15,1507,150710,Control,EoSY,Grade 9,eosy,independent,210,536,39.17910447761194
301265,4,413,41301,Control,EoSY,Grade 9,eosy,independent,218,328,66.46341463414635
305442,15,1516,151601,Control,EoSY,Grade 9,eosy,independent,9,232,3.8793103448275863
500339,15,1505,150501,Control,EoSY,Grade 9,eosy,independent,279,314,88.85350318471338
305435,15,1503,150301,Control,EoSY,Grade 9,eosy,independent,77,179,43.01675977653631
308134,4,417,41708,Control,EoSY,Grade 9,eosy,independent,294,435,67.58620689655173
305452,15,1505,150501,Control,EoSY,Grade 9,eosy,independent,296,398,74.37185929648241
312330,7,703,70308,Treatment,EoSY,Grade 9,eosy,independent,20,55,36.36363636363637
305710,7,703,70302,Treatment,EoSY,Grade 9,eosy,independent,27,67,40.298507462686565
305655,11,1101,110101,Treatment,EoSY,Grade 9,eosy,independent,9,16,56.25
305581,7,703,70303,Treatment,EoSY,Grade 9,eosy,independent,0,28,0
303130,7,703,70309,Treatment,EoSY,Grade 9,eosy,independent,4,133,3.007518796992481
312354,7,703,70309,Treatment,EoSY,Grade 9,eosy,independent,11,19,57.89473684210526
305849,11,1105,110503,Treatment,EoSY,Grade 9,eosy,independent,1,23,4.3478260869565215
305500,11,1101,110101,Treatment,EoSY,Grade 9,eosy,independent,2,23,8.695652173913043
312355,7,703,70304,Treatment,EoSY,Grade 9,eosy,independent,12,30,40
501903,11,1110,111001,Treatment,EoSY,Grade 9,eosy,independent,3,17,17.647058823529413
500665,7,705,70527,Control,EoSY,Grade 9,eosy,independent,1,62,1.6129032258064515
312462,7,705,70520,Control,EoSY,Grade 9,eosy,independent,20,26,76.92307692307692
306038,11,1102,110202,Control,EoSY,Grade 9,eosy,independent,8,24,33.333333333333336
500221,7,705,70527,Control,EoSY,Grade 9,eosy,independent,0,20,0
500744,7,708,70801,Control,EoSY,Grade 9,eosy,independent,32,34,94.11764705882354
305884,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,32,78,41.02564102564103
303170,7,709,70901,Control,EoSY,Grade 9,eosy,independent,15,31,48.38709677419355
500787,7,708,70801,Control,EoSY,Grade 9,eosy,independent,16,42,38.095238095238095
500667,7,705,70528,Control,EoSY,Grade 9,eosy,independent,10,31,32.25806451612903
501071,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,15,16,93.75
303046,7,705,70527,Control,EoSY,Grade 9,eosy,independent,0,69,0
325303,7,707,70701,Control,EoSY,Grade 9,eosy,independent,14,52,26.923076923076923
500208,7,703,70305,Control,EoSY,Grade 9,eosy,independent,13,15,86.66666666666667
312401,7,705,70525,Control,EoSY,Grade 9,eosy,independent,38,57,66.66666666666667
303136,7,706,70601,Control,EoSY,Grade 9,eosy,independent,8,49,16.3265306122449
312435,7,707,70701,Control,EoSY,Grade 9,eosy,independent,13,27,48.148148148148145
502186,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,3,8,37.5
500782,7,708,70801,Control,EoSY,Grade 9,eosy,independent,112,188,59.57446808510638
306086,11,1106,110606,Control,EoSY,Grade 9,eosy,independent,0,14,0
305755,7,705,70529,Control,EoSY,Grade 9,eosy,independent,67,95,70.52631578947368
305665,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,4,13,30.76923076923077
501635,7,703,70301,Control,EoSY,Grade 9,eosy,independent,10,52,19.23076923076923
305843,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,10,26,38.46153846153846
500894,7,705,70517,Control,EoSY,Grade 9,eosy,independent,25,88,28.40909090909091
500671,7,705,70506,Control,EoSY,Grade 9,eosy,independent,8,25,32
305847,11,1105,110503,Control,EoSY,Grade 9,eosy,independent,10,28,35.714285714285715
500784,7,708,70801,Control,EoSY,Grade 9,eosy,independent,2,9,22.22222222222222
501267,7,705,70525,Control,EoSY,Grade 9,eosy,independent,8,14,57.142857142857146
306000,7,705,70525,Control,EoSY,Grade 9,eosy,independent,6,17,35.294117647058826
305517,11,1106,110608,Control,EoSY,Grade 9,eosy,independent,1,41,2.4390243902439024
305713,7,710,71001,Control,EoSY,Grade 9,eosy,independent,3,41,7.317073170731708
500768,7,705,70521,Control,EoSY,Grade 9,eosy,independent,6,18,33.333333333333336
316303,11,1107,110701,Control,EoSY,Grade 9,eosy,independent,23,34,67.6470588235294
316304,11,1107,110701,Control,EoSY,Grade 9,eosy,independent,17,55,30.90909090909091
305506,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,5,13,38.46153846153846
500421,7,705,70507,Control,EoSY,Grade 9,eosy,independent,0,49,0
305681,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,96,165,58.18181818181818
303186,7,711,71101,Control,EoSY,Grade 9,eosy,independent,105,110,95.45454545454545
501429,7,714,71402,Control,EoSY,Grade 9,eosy,independent,32,55,58.18181818181818
305844,11,1103,110303,Control,EoSY,Grade 9,eosy,independent,6,42,14.285714285714286
305965,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,29,41,70.73170731707317
501076,11,1103,110305,Control,EoSY,Grade 9,eosy,independent,0,8,0
305889,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,25,42,59.523809523809526
501074,11,1103,110306,Control,EoSY,Grade 9,eosy,independent,5,41,12.195121951219512
312408,7,705,70530,Control,EoSY,Grade 9,eosy,independent,14,41,34.146341463414636
501351,7,705,70522,Control,EoSY,Grade 9,eosy,independent,45,49,91.83673469387755
501404,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,17,24,70.83333333333333
305660,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,10,38,26.31578947368421
303219,7,701,70101,Control,EoSY,Grade 9,eosy,independent,70,125,56
312450,7,705,70522,Control,EoSY,Grade 9,eosy,independent,36,73,49.31506849315068
324903,7,704,70401,Control,EoSY,Grade 9,eosy,independent,0,23,0
501065,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,103,106,97.16981132075472
312451,7,705,70532,Control,EoSY,Grade 9,eosy,independent,3,44,6.818181818181818
501763,11,1103,110305,Control,EoSY,Grade 9,eosy,independent,5,23,21.73913043478261
316405,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,13,88,14.772727272727273
316404,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,19,56,33.92857142857143
316301,11,1107,110701,Control,EoSY,Grade 9,eosy,independent,31,140,22.142857142857142
312910,7,710,71001,Control,EoSY,Grade 9,eosy,independent,26,97,26.804123711340207
303011,7,705,70512,Control,EoSY,Grade 9,eosy,independent,9,26,34.61538461538461
305651,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,12,27,44.44444444444444
305662,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,13,36,36.111111111111114
305850,11,1105,110503,Control,EoSY,Grade 9,eosy,independent,20,31,64.51612903225806
312481,7,705,70518,Control,EoSY,Grade 9,eosy,independent,80,175,45.714285714285715
304409,11,1110,111001,Control,EoSY,Grade 9,eosy,independent,0,109,0
303246,7,713,71303,Control,EoSY,Grade 9,eosy,independent,43,101,42.57425742574257
501405,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,19,37,51.351351351351354
305677,11,1105,110503,Control,EoSY,Grade 9,eosy,independent,16,50,32
500447,7,708,70801,Control,EoSY,Grade 9,eosy,independent,21,36,58.333333333333336
501305,7,708,70801,Control,EoSY,Grade 9,eosy,independent,26,28,92.85714285714286
305917,7,708,70801,Control,EoSY,Grade 9,eosy,independent,5,28,17.857142857142858
305722,7,703,70304,Control,EoSY,Grade 9,eosy,independent,16,23,69.56521739130434
312953,7,713,71306,Control,EoSY,Grade 9,eosy,independent,12,18,66.66666666666667
305498,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,2,51,3.9215686274509802
305669,11,1101,110101,Control,EoSY,Grade 9,eosy,independent,21,21,100
312960,7,710,71002,Control,EoSY,Grade 9,eosy,independent,20,70,28.571428571428573
309906,5,508,50811,Treatment,EoSY,Grade 10,eosy,frustration,9,109,8.256880733944953
309934,5,508,50806,Treatment,EoSY,Grade 10,eosy,frustration,0,27,0
301871,5,501,50107,Treatment,EoSY,Grade 10,eosy,frustration,72,82,87.8048780487805
302134,5,508,50804,Treatment,EoSY,Grade 10,eosy,frustration,1,43,2.3255813953488373
302117,5,508,50803,Treatment,EoSY,Grade 10,eosy,frustration,3,61,4.918032786885246
309909,5,508,50801,Treatment,EoSY,Grade 10,eosy,frustration,4,92,4.3478260869565215
309915,5,508,50801,Treatment,EoSY,Grade 10,eosy,frustration,7,25,28
501544,5,508,50815,Treatment,EoSY,Grade 10,eosy,frustration,3,80,3.75
301887,5,502,50205,Treatment,EoSY,Grade 10,eosy,frustration,22,63,34.92063492063492
302175,5,508,50820,Treatment,EoSY,Grade 10,eosy,frustration,5,90,5.555555555555555
302146,5,508,50812,Treatment,EoSY,Grade 10,eosy,frustration,38,100,38
309921,5,508,50805,Treatment,EoSY,Grade 10,eosy,frustration,0,53,0
302254,5,505,50501,Control,EoSY,Grade 10,eosy,frustration,25,100,25
309513,5,501,50112,Control,EoSY,Grade 10,eosy,frustration,24,104,23.076923076923077
500163,5,508,50801,Control,EoSY,Grade 10,eosy,frustration,5,69,7.246376811594203
302058,5,503,50333,Control,EoSY,Grade 10,eosy,frustration,54,83,65.06024096385542
302192,5,511,51103,Control,EoSY,Grade 10,eosy,frustration,149,247,60.32388663967611
302227,5,511,51105,Control,EoSY,Grade 10,eosy,frustration,24,57,42.10526315789474
302252,5,505,50501,Control,EoSY,Grade 10,eosy,frustration,0,69,0
309914,5,508,50806,Control,EoSY,Grade 10,eosy,frustration,15,187,8.0213903743315509
309711,5,503,50317,Control,EoSY,Grade 10,eosy,frustration,23,48,47.916666666666664
301817,5,507,50701,Control,EoSY,Grade 10,eosy,frustration,39,95,41.05263157894737
302165,5,508,50816,Control,EoSY,Grade 10,eosy,frustration,31,51,60.78431372549019
301974,5,503,50311,Treatment,EoSY,Grade 10,eosy,frustration,38,49,77.55102040816327
302256,5,505,50501,Control,EoSY,Grade 10,eosy,frustration,7,115,6.086956521739131
301834,5,501,50106,Control,EoSY,Grade 10,eosy,frustration,0,155,0
309760,5,503,50306,Control,EoSY,Grade 10,eosy,frustration,1,45,2.2222222222222223
309936,5,508,50819,Control,EoSY,Grade 10,eosy,frustration,2,54,3.7037037037037037
302203,5,511,51102,Control,EoSY,Grade 10,eosy,frustration,2,37,5.405405405405405
302011,5,503,50314,Control,EoSY,Grade 10,eosy,frustration,28,171,16.374269005847953
500168,5,505,50501,Control,EoSY,Grade 10,eosy,frustration,0,24,0
301947,5,503,50306,Control,EoSY,Grade 10,eosy,frustration,12,335,3.582089552238806
309941,5,508,50812,Control,EoSY,Grade 10,eosy,frustration,114,150,76
301839,5,501,50111,Control,EoSY,Grade 10,eosy,frustration,0,67,0
501843,5,508,50818,Treatment,EoSY,Grade 10,eosy,frustration,0,19,0
302111,5,508,50801,Control,EoSY,Grade 10,eosy,frustration,63,360,17.5
302133,5,509,50901,Control,EoSY,Grade 10,eosy,frustration,23,117,19.65811965811966
301990,5,503,50317,Control,EoSY,Grade 10,eosy,frustration,16,48,33.333333333333336
309937,5,508,50819,Control,EoSY,Grade 10,eosy,frustration,0,73,0
302241,5,511,51105,Control,EoSY,Grade 10,eosy,frustration,11,16,68.75
500167,5,505,50501,Control,EoSY,Grade 10,eosy,frustration,4,55,7.2727272727272725
309764,5,503,50320,Control,EoSY,Grade 10,eosy,frustration,39,39,100
302205,5,511,51106,Control,EoSY,Grade 10,eosy,frustration,0,84,0
302014,5,503,50302,Control,EoSY,Grade 10,eosy,frustration,69,96,71.875
309740,5,503,50315,Control,EoSY,Grade 10,eosy,frustration,5,61,8.19672131147541
309741,5,503,50315,Control,EoSY,Grade 10,eosy,frustration,18,96,18.75
302161,5,508,50803,Treatment,EoSY,Grade 10,eosy,frustration,9,83,10.843373493975903
302113,5,508,50818,Treatment,EoSY,Grade 10,eosy,frustration,5,88,5.681818181818182
302127,5,508,50817,Control,EoSY,Grade 10,eosy,frustration,1,33,3.0303030303030303
301899,5,502,50205,Control,EoSY,Grade 10,eosy,frustration,1,114,0.8771929824561403
309509,5,501,50113,Control,EoSY,Grade 10,eosy,frustration,4,63,6.349206349206349
309903,5,508,50816,Control,EoSY,Grade 10,eosy,frustration,22,56,39.285714285714285
