school_id,time_point,grade,level_group,english_assessed,summed_category_count,discrepancy_count,has_discrepancy
312401,BoSY,Grade 8,3-level,91,91,0,FALSE
312401,BoSY,Grade 9,2-level,57,0,-57,TRUE
312401,BoSY,Grade 9,3-level,57,57,0,FALSE
312401,EoSY,Grade 10,eosy,60,60,0,FALSE
312401,EoSY,Grade 7,eosy,116,116,0,FALSE
312401,EoSY,Grade 8,eosy,91,91,0,FALSE
312401,EoSY,Grade 9,eosy,57,57,0,FALSE
312408,BoSY,Grade 10,2-level,58,30,-28,TRUE
312408,BoSY,Grade 10,3-level,58,18,-40,TRUE
312408,BoSY,Grade 7,2-level,79,48,-31,TRUE
312408,BoSY,Grade 7,3-level,79,26,-53,TRUE
312408,BoSY,Grade 8,2-level,78,41,-37,TRUE
312408,BoSY,Grade 8,3-level,78,20,-58,TRUE
312408,BoSY,Grade 9,2-level,50,22,-28,TRUE
312408,BoSY,Grade 9,3-level,50,17,-33,TRUE
312408,EoSY,Grade 10,eosy,48,48,0,FALSE
312408,EoSY,Grade 7,eosy,72,72,0,FALSE
312408,EoSY,Grade 8,eosy,61,61,0,FALSE
312408,EoSY,Grade 9,eosy,41,41,0,FALSE
312435,BoSY,Grade 10,2-level,34,10,-24,TRUE
312435,BoSY,Grade 10,3-level,34,21,-13,TRUE
312435,BoSY,Grade 7,2-level,54,26,-28,TRUE
312435,BoSY,Grade 7,3-level,54,28,-26,TRUE
312435,BoSY,Grade 8,2-level,50,9,-41,TRUE
312435,BoSY,Grade 8,3-level,50,41,-9,TRUE
312435,BoSY,Grade 9,2-level,27,12,-15,TRUE
312435,BoSY,Grade 9,3-level,27,14,-13,TRUE
312435,EoSY,Grade 10,eosy,34,34,0,FALSE
312435,EoSY,Grade 7,eosy,53,53,0,FALSE
312435,EoSY,Grade 8,eosy,49,49,0,FALSE
312435,EoSY,Grade 9,eosy,27,27,0,FALSE
312450,BoSY,Grade 10,2-level,95,49,-46,TRUE
312450,BoSY,Grade 10,3-level,95,38,-57,TRUE
312450,BoSY,Grade 7,2-level,124,46,-78,TRUE
312450,BoSY,Grade 7,3-level,124,73,-51,TRUE
312450,BoSY,Grade 8,2-level,96,50,-46,TRUE
312450,BoSY,Grade 8,3-level,96,46,-50,TRUE
312450,BoSY,Grade 9,2-level,72,38,-34,TRUE
312450,BoSY,Grade 9,3-level,72,29,-43,TRUE
312450,EoSY,Grade 10,eosy,88,88,0,FALSE
312450,EoSY,Grade 7,eosy,80,80,0,FALSE
312450,EoSY,Grade 8,eosy,96,96,0,FALSE
312450,EoSY,Grade 9,eosy,73,73,0,FALSE
312451,BoSY,Grade 10,2-level,57,8,-49,TRUE
312451,BoSY,Grade 10,3-level,57,4,-53,TRUE
312451,BoSY,Grade 7,2-level,88,17,-71,TRUE
312451,BoSY,Grade 7,3-level,88,11,-77,TRUE
312451,BoSY,Grade 8,2-level,86,18,-68,TRUE
312451,BoSY,Grade 8,3-level,86,3,-83,TRUE
312451,BoSY,Grade 9,2-level,45,12,-33,TRUE
312451,BoSY,Grade 9,3-level,45,3,-42,TRUE
312451,EoSY,Grade 10,eosy,55,55,0,FALSE
312451,EoSY,Grade 7,eosy,75,75,0,FALSE
312451,EoSY,Grade 8,eosy,77,77,0,FALSE
312451,EoSY,Grade 9,eosy,44,44,0,FALSE
312462,BoSY,Grade 10,2-level,14,3,-11,TRUE
312462,BoSY,Grade 10,3-level,14,11,-3,TRUE
312462,BoSY,Grade 7,2-level,16,5,-11,TRUE
312462,BoSY,Grade 7,3-level,16,11,-5,TRUE
312462,BoSY,Grade 8,2-level,18,2,-16,TRUE
312462,BoSY,Grade 8,3-level,18,16,-2,TRUE
312462,BoSY,Grade 9,2-level,23,9,-14,TRUE
312462,BoSY,Grade 9,3-level,23,14,-9,TRUE
312462,EoSY,Grade 10,eosy,15,15,0,FALSE
312462,EoSY,Grade 7,eosy,18,18,0,FALSE
312462,EoSY,Grade 8,eosy,20,20,0,FALSE
312462,EoSY,Grade 9,eosy,26,26,0,FALSE
312481,BoSY,Grade 10,2-level,174,65,-109,TRUE
312481,BoSY,Grade 10,3-level,174,74,-100,TRUE
312481,BoSY,Grade 7,2-level,199,110,-89,TRUE
312481,BoSY,Grade 7,3-level,199,50,-149,TRUE
312481,BoSY,Grade 8,2-level,180,66,-114,TRUE
312481,BoSY,Grade 8,3-level,180,94,-86,TRUE
312481,BoSY,Grade 9,2-level,174,61,-113,TRUE
312481,BoSY,Grade 9,3-level,174,81,-93,TRUE
312481,EoSY,Grade 10,eosy,150,150,0,FALSE
312481,EoSY,Grade 7,eosy,199,199,0,FALSE
312481,EoSY,Grade 8,eosy,180,180,0,FALSE
312481,EoSY,Grade 9,eosy,175,175,0,FALSE
312910,BoSY,Grade 10,2-level,76,36,-40,TRUE
312910,BoSY,Grade 10,3-level,76,21,-55,TRUE
312910,BoSY,Grade 7,2-level,194,72,-122,TRUE
312910,BoSY,Grade 7,3-level,194,94,-100,TRUE
312910,BoSY,Grade 8,2-level,148,21,-127,TRUE
312910,BoSY,Grade 8,3-level,148,110,-38,TRUE
312910,BoSY,Grade 9,2-level,101,50,-51,TRUE
312910,BoSY,Grade 9,3-level,101,39,-62,TRUE
312910,EoSY,Grade 10,eosy,72,72,0,FALSE
312910,EoSY,Grade 7,eosy,182,182,0,FALSE
312910,EoSY,Grade 8,eosy,141,141,0,FALSE
312910,EoSY,Grade 9,eosy,97,97,0,FALSE
312953,BoSY,Grade 10,2-level,38,3,-35,TRUE
312953,BoSY,Grade 10,3-level,38,0,-38,TRUE
312953,BoSY,Grade 7,2-level,46,20,-26,TRUE
312953,BoSY,Grade 7,3-level,46,7,-39,TRUE
312953,BoSY,Grade 8,2-level,22,3,-19,TRUE
312953,BoSY,Grade 8,3-level,22,0,-22,TRUE
312953,BoSY,Grade 9,2-level,23,6,-17,TRUE
312953,BoSY,Grade 9,3-level,23,0,-23,TRUE
312953,EoSY,Grade 10,eosy,34,34,0,FALSE
312953,EoSY,Grade 7,eosy,39,39,0,FALSE
312953,EoSY,Grade 8,eosy,19,19,0,FALSE
312953,EoSY,Grade 9,eosy,18,18,0,FALSE
312960,BoSY,Grade 10,2-level,42,3,-39,TRUE
312960,BoSY,Grade 10,3-level,42,33,-9,TRUE
312960,BoSY,Grade 7,2-level,71,5,-66,TRUE
312960,BoSY,Grade 7,3-level,71,62,-9,TRUE
312960,BoSY,Grade 8,2-level,61,4,-57,TRUE
312960,BoSY,Grade 8,3-level,61,50,-11,TRUE
312960,BoSY,Grade 9,2-level,76,7,-69,TRUE
312960,BoSY,Grade 9,3-level,76,61,-15,TRUE
312960,EoSY,Grade 10,eosy,33,33,0,FALSE
312960,EoSY,Grade 7,eosy,60,60,0,FALSE
312960,EoSY,Grade 8,eosy,55,55,0,FALSE
312960,EoSY,Grade 9,eosy,70,70,0,FALSE
316301,BoSY,Grade 10,2-level,121,84,-37,TRUE
316301,BoSY,Grade 10,3-level,121,21,-100,TRUE
316301,BoSY,Grade 7,2-level,198,118,-80,TRUE
316301,BoSY,Grade 7,3-level,198,46,-152,TRUE
316301,BoSY,Grade 8,2-level,178,120,-58,TRUE
316301,BoSY,Grade 8,3-level,178,37,-141,TRUE
316301,BoSY,Grade 9,2-level,137,54,-83,TRUE
316301,BoSY,Grade 9,3-level,137,81,-56,TRUE
316301,EoSY,Grade 10,eosy,115,115,0,FALSE
316301,EoSY,Grade 7,eosy,186,186,0,FALSE
316301,EoSY,Grade 8,eosy,159,159,0,FALSE
316301,EoSY,Grade 9,eosy,140,140,0,FALSE
316303,BoSY,Grade 10,2-level,51,25,-26,TRUE
316303,BoSY,Grade 10,3-level,51,13,-38,TRUE
316303,BoSY,Grade 7,2-level,71,45,-26,TRUE
316303,BoSY,Grade 7,3-level,71,17,-54,TRUE
316303,BoSY,Grade 8,2-level,45,24,-21,TRUE
316303,BoSY,Grade 8,3-level,45,11,-34,TRUE
316303,BoSY,Grade 9,2-level,45,28,-17,TRUE
316303,BoSY,Grade 9,3-level,45,10,-35,TRUE
316303,EoSY,Grade 10,eosy,33,33,0,FALSE
316303,EoSY,Grade 7,eosy,55,55,0,FALSE
316303,EoSY,Grade 8,eosy,33,33,0,FALSE
316303,EoSY,Grade 9,eosy,34,34,0,FALSE
316304,BoSY,Grade 10,2-level,67,38,-29,TRUE
316304,BoSY,Grade 10,3-level,67,15,-52,TRUE
316304,BoSY,Grade 7,2-level,101,35,-66,TRUE
316304,BoSY,Grade 7,3-level,101,66,-35,TRUE
316304,BoSY,Grade 8,2-level,97,57,-40,TRUE
316304,BoSY,Grade 8,3-level,97,40,-57,TRUE
316304,BoSY,Grade 9,2-level,62,32,-30,TRUE
316304,BoSY,Grade 9,3-level,62,30,-32,TRUE
316304,EoSY,Grade 10,eosy,69,69,0,FALSE
316304,EoSY,Grade 7,eosy,93,93,0,FALSE
316304,EoSY,Grade 8,eosy,94,94,0,FALSE
316304,EoSY,Grade 9,eosy,55,55,0,FALSE
316404,BoSY,Grade 10,2-level,35,12,-23,TRUE
316404,BoSY,Grade 10,3-level,35,23,-12,TRUE
316404,BoSY,Grade 7,2-level,63,7,-56,TRUE
316404,BoSY,Grade 7,3-level,63,56,-7,TRUE
316404,BoSY,Grade 8,2-level,60,21,-39,TRUE
316404,BoSY,Grade 8,3-level,60,39,-21,TRUE
316404,BoSY,Grade 9,2-level,55,19,-36,TRUE
316404,BoSY,Grade 9,3-level,55,36,-19,TRUE
316404,EoSY,Grade 10,eosy,34,34,0,FALSE
316404,EoSY,Grade 7,eosy,63,63,0,FALSE
316404,EoSY,Grade 8,eosy,56,56,0,FALSE
316404,EoSY,Grade 9,eosy,56,56,0,FALSE
316405,BoSY,Grade 10,2-level,109,53,-56,TRUE
316405,BoSY,Grade 10,3-level,109,53,-56,TRUE
316405,BoSY,Grade 7,2-level,166,35,-131,TRUE
316405,BoSY,Grade 7,3-level,166,131,-35,TRUE
316405,BoSY,Grade 8,2-level,164,24,-140,TRUE
316405,BoSY,Grade 8,3-level,164,140,-24,TRUE
316405,BoSY,Grade 9,2-level,90,22,-68,TRUE
316405,BoSY,Grade 9,3-level,90,66,-24,TRUE
316405,EoSY,Grade 10,eosy,112,112,0,FALSE
316405,EoSY,Grade 7,eosy,166,166,0,FALSE
316405,EoSY,Grade 8,eosy,161,161,0,FALSE
316405,EoSY,Grade 9,eosy,88,88,0,FALSE
319604,BoSY,Grade 10,2-level,295,42,-253,TRUE
319604,BoSY,Grade 10,3-level,295,14,-281,TRUE
319604,BoSY,Grade 7,2-level,395,52,-343,TRUE
319604,BoSY,Grade 7,3-level,395,15,-380,TRUE
319604,BoSY,Grade 8,2-level,335,82,-253,TRUE
319604,BoSY,Grade 8,3-level,335,77,-258,TRUE
319604,BoSY,Grade 9,2-level,341,25,-316,TRUE
319604,BoSY,Grade 9,3-level,341,15,-326,TRUE
319604,EoSY,Grade 10,eosy,10,10,0,FALSE
319604,EoSY,Grade 7,eosy,69,69,0,FALSE
319604,EoSY,Grade 8,eosy,71,71,0,FALSE
319604,EoSY,Grade 9,eosy,69,69,0,FALSE
320202,BoSY,Grade 10,2-level,132,31,-101,TRUE
320202,BoSY,Grade 10,3-level,132,101,-31,TRUE
320202,BoSY,Grade 7,2-level,161,34,-127,TRUE
320202,BoSY,Grade 7,3-level,161,127,-34,TRUE
320202,BoSY,Grade 8,2-level,163,41,-122,TRUE
320202,BoSY,Grade 8,3-level,163,120,-43,TRUE
320202,BoSY,Grade 9,2-level,116,53,-63,TRUE
320202,BoSY,Grade 9,3-level,116,51,-65,TRUE
320202,EoSY,Grade 10,eosy,121,121,0,FALSE
320202,EoSY,Grade 7,eosy,150,150,0,FALSE
320202,EoSY,Grade 8,eosy,138,138,0,FALSE
320202,EoSY,Grade 9,eosy,130,130,0,FALSE
320204,BoSY,Grade 10,2-level,473,185,-288,TRUE
320204,BoSY,Grade 10,3-level,473,282,-191,TRUE
320204,BoSY,Grade 7,2-level,595,162,-433,TRUE
320204,BoSY,Grade 7,3-level,595,431,-164,TRUE
320204,BoSY,Grade 8,2-level,535,135,-400,TRUE
320204,BoSY,Grade 8,3-level,535,390,-145,TRUE
320204,BoSY,Grade 9,2-level,560,173,-387,TRUE
320204,BoSY,Grade 9,3-level,560,379,-181,TRUE
320204,EoSY,Grade 10,eosy,500,500,0,FALSE
320204,EoSY,Grade 7,eosy,569,569,0,FALSE
320204,EoSY,Grade 8,eosy,504,504,0,FALSE
320204,EoSY,Grade 9,eosy,523,523,0,FALSE
320306,BoSY,Grade 10,2-level,740,272,-468,TRUE
320306,BoSY,Grade 10,3-level,740,445,-295,TRUE
320306,BoSY,Grade 7,2-level,878,274,-604,TRUE
320306,BoSY,Grade 7,3-level,878,595,-283,TRUE
320306,BoSY,Grade 8,2-level,882,217,-665,TRUE
320306,BoSY,Grade 8,3-level,882,662,-220,TRUE
320306,BoSY,Grade 9,2-level,694,322,-372,TRUE
320306,BoSY,Grade 9,3-level,694,350,-344,TRUE
320306,EoSY,Grade 10,eosy,692,692,0,FALSE
320306,EoSY,Grade 7,eosy,863,863,0,FALSE
320306,EoSY,Grade 8,eosy,869,869,0,FALSE
320306,EoSY,Grade 9,eosy,668,668,0,FALSE
320606,BoSY,Grade 10,2-level,361,138,-223,TRUE
320606,BoSY,Grade 10,3-level,361,218,-143,TRUE
320606,BoSY,Grade 7,2-level,315,155,-160,TRUE
320606,BoSY,Grade 7,3-level,315,152,-163,TRUE
320606,BoSY,Grade 8,2-level,423,163,-260,TRUE
320606,BoSY,Grade 8,3-level,423,257,-166,TRUE
320606,BoSY,Grade 9,2-level,333,185,-148,TRUE
320606,BoSY,Grade 9,3-level,333,140,-193,TRUE
320606,EoSY,Grade 10,eosy,356,356,0,FALSE
320606,EoSY,Grade 7,eosy,307,307,0,FALSE
320606,EoSY,Grade 8,eosy,420,420,0,FALSE
320606,EoSY,Grade 9,eosy,325,325,0,FALSE
324903,BoSY,Grade 10,2-level,28,8,-20,TRUE
324903,BoSY,Grade 10,3-level,28,20,-8,TRUE
324903,BoSY,Grade 7,2-level,44,26,-18,TRUE
324903,BoSY,Grade 7,3-level,44,16,-28,TRUE
324903,BoSY,Grade 8,2-level,33,4,-29,TRUE
324903,BoSY,Grade 8,3-level,33,29,-4,TRUE
324903,BoSY,Grade 9,2-level,21,5,-16,TRUE
324903,BoSY,Grade 9,3-level,21,16,-5,TRUE
324903,EoSY,Grade 10,eosy,27,27,0,FALSE
324903,EoSY,Grade 7,eosy,41,41,0,FALSE
324903,EoSY,Grade 8,eosy,32,32,0,FALSE
324903,EoSY,Grade 9,eosy,23,23,0,FALSE
325303,BoSY,Grade 10,2-level,93,46,-47,TRUE
325303,BoSY,Grade 10,3-level,93,46,-47,TRUE
325303,BoSY,Grade 7,2-level,85,12,-73,TRUE
325303,BoSY,Grade 7,3-level,85,73,-12,TRUE
325303,BoSY,Grade 8,2-level,60,40,-20,TRUE
325303,BoSY,Grade 8,3-level,60,19,-41,TRUE
325303,BoSY,Grade 9,2-level,54,24,-30,TRUE
325303,BoSY,Grade 9,3-level,54,27,-27,TRUE
325303,EoSY,Grade 10,eosy,82,82,0,FALSE
325303,EoSY,Grade 7,eosy,77,77,0,FALSE
325303,EoSY,Grade 8,eosy,56,56,0,FALSE
325303,EoSY,Grade 9,eosy,52,52,0,FALSE
340567,BoSY,Grade 10,2-level,229,163,-66,TRUE
340567,BoSY,Grade 10,3-level,229,64,-165,TRUE
340567,BoSY,Grade 7,2-level,267,34,-233,TRUE
340567,BoSY,Grade 7,3-level,267,233,-34,TRUE
340567,BoSY,Grade 8,2-level,235,125,-110,TRUE
340567,BoSY,Grade 8,3-level,235,82,-153,TRUE
340567,BoSY,Grade 9,2-level,205,117,-88,TRUE
340567,BoSY,Grade 9,3-level,205,77,-128,TRUE
340567,EoSY,Grade 10,eosy,192,192,0,FALSE
340567,EoSY,Grade 7,eosy,246,246,0,FALSE
340567,EoSY,Grade 8,eosy,237,237,0,FALSE
340567,EoSY,Grade 9,eosy,188,188,0,FALSE
500034,BoSY,Grade 10,2-level,23,0,-23,TRUE
500034,BoSY,Grade 10,3-level,23,23,0,FALSE
500034,BoSY,Grade 7,2-level,37,0,-37,TRUE
500034,BoSY,Grade 7,3-level,37,37,0,FALSE
500034,BoSY,Grade 8,2-level,36,0,-36,TRUE
500034,BoSY,Grade 8,3-level,36,36,0,FALSE
500034,BoSY,Grade 9,2-level,29,0,-29,TRUE
500034,BoSY,Grade 9,3-level,29,29,0,FALSE
500034,EoSY,Grade 10,eosy,24,24,0,FALSE
500034,EoSY,Grade 7,eosy,19,19,0,FALSE
500034,EoSY,Grade 8,eosy,42,42,0,FALSE
500034,EoSY,Grade 9,eosy,32,32,0,FALSE
500163,BoSY,Grade 10,2-level,68,29,-39,TRUE
500163,BoSY,Grade 10,3-level,68,18,-50,TRUE
500163,BoSY,Grade 7,2-level,76,29,-47,TRUE
500163,BoSY,Grade 7,3-level,76,20,-56,TRUE
500163,BoSY,Grade 8,2-level,78,27,-51,TRUE
500163,BoSY,Grade 8,3-level,78,23,-55,TRUE
500163,BoSY,Grade 9,2-level,66,30,-36,TRUE
500163,BoSY,Grade 9,3-level,66,10,-56,TRUE
500163,EoSY,Grade 10,eosy,69,69,0,FALSE
500163,EoSY,Grade 7,eosy,74,74,0,FALSE
500163,EoSY,Grade 8,eosy,89,89,0,FALSE
500163,EoSY,Grade 9,eosy,64,64,0,FALSE
500165,BoSY,Grade 10,2-level,39,15,-24,TRUE
500165,BoSY,Grade 10,3-level,39,24,-15,TRUE
500165,BoSY,Grade 7,2-level,51,5,-46,TRUE
500165,BoSY,Grade 7,3-level,51,46,-5,TRUE
500165,BoSY,Grade 8,2-level,49,11,-38,TRUE
500165,BoSY,Grade 8,3-level,49,38,-11,TRUE
500165,BoSY,Grade 9,2-level,43,12,-31,TRUE
500165,BoSY,Grade 9,3-level,43,31,-12,TRUE
500165,EoSY,Grade 10,eosy,34,34,0,FALSE
500165,EoSY,Grade 7,eosy,47,47,0,FALSE
500165,EoSY,Grade 8,eosy,43,43,0,FALSE
500165,EoSY,Grade 9,eosy,39,39,0,FALSE
500167,BoSY,Grade 10,2-level,56,23,-33,TRUE
500167,BoSY,Grade 10,3-level,56,33,-23,TRUE
500167,BoSY,Grade 7,2-level,60,10,-50,TRUE
500167,BoSY,Grade 7,3-level,60,50,-10,TRUE
500167,BoSY,Grade 8,2-level,63,5,-58,TRUE
500167,BoSY,Grade 8,3-level,63,58,-5,TRUE
500167,BoSY,Grade 9,2-level,60,44,-16,TRUE
500167,BoSY,Grade 9,3-level,60,16,-44,TRUE
500167,EoSY,Grade 10,eosy,55,55,0,FALSE
500167,EoSY,Grade 7,eosy,68,68,0,FALSE
500167,EoSY,Grade 8,eosy,69,69,0,FALSE
500167,EoSY,Grade 9,eosy,57,57,0,FALSE
500168,BoSY,Grade 10,2-level,70,27,-43,TRUE
500168,BoSY,Grade 10,3-level,70,24,-46,TRUE
500168,BoSY,Grade 7,2-level,90,23,-67,TRUE
500168,BoSY,Grade 7,3-level,90,15,-75,TRUE
500168,BoSY,Grade 8,2-level,78,23,-55,TRUE
500168,BoSY,Grade 8,3-level,78,14,-64,TRUE
500168,BoSY,Grade 9,2-level,57,16,-41,TRUE
500168,BoSY,Grade 9,3-level,57,21,-36,TRUE
500168,EoSY,Grade 10,eosy,24,24,0,FALSE
500168,EoSY,Grade 7,eosy,18,18,0,FALSE
500168,EoSY,Grade 8,eosy,17,17,0,FALSE
500168,EoSY,Grade 9,eosy,21,21,0,FALSE
500208,BoSY,Grade 10,2-level,14,9,-5,TRUE
500208,BoSY,Grade 10,3-level,14,5,-9,TRUE
500208,BoSY,Grade 7,2-level,19,7,-12,TRUE
500208,BoSY,Grade 7,3-level,19,12,-7,TRUE
500208,BoSY,Grade 8,2-level,13,4,-9,TRUE
500208,BoSY,Grade 8,3-level,13,9,-4,TRUE
500208,BoSY,Grade 9,2-level,14,5,-9,TRUE
500208,BoSY,Grade 9,3-level,14,9,-5,TRUE
500208,EoSY,Grade 10,eosy,15,15,0,FALSE
500208,EoSY,Grade 7,eosy,19,19,0,FALSE
500208,EoSY,Grade 8,eosy,13,13,0,FALSE
500208,EoSY,Grade 9,eosy,15,15,0,FALSE
500221,BoSY,Grade 10,2-level,31,10,-21,TRUE
500221,BoSY,Grade 10,3-level,31,20,-11,TRUE
500221,BoSY,Grade 7,2-level,22,11,-11,TRUE
500221,BoSY,Grade 7,3-level,22,10,-12,TRUE
500221,BoSY,Grade 8,2-level,25,9,-16,TRUE
500221,BoSY,Grade 8,3-level,25,16,-9,TRUE
500221,BoSY,Grade 9,2-level,18,10,-8,TRUE
500221,BoSY,Grade 9,3-level,18,7,-11,TRUE
500221,EoSY,Grade 10,eosy,23,23,0,FALSE
500221,EoSY,Grade 7,eosy,24,24,0,FALSE
500221,EoSY,Grade 8,eosy,25,25,0,FALSE
500221,EoSY,Grade 9,eosy,20,20,0,FALSE
500332,BoSY,Grade 10,2-level,398,254,-144,TRUE
500332,BoSY,Grade 10,3-level,398,104,-294,TRUE
500332,BoSY,Grade 7,2-level,316,147,-169,TRUE
500332,BoSY,Grade 7,3-level,316,165,-151,TRUE
500332,BoSY,Grade 8,2-level,323,117,-206,TRUE
500332,BoSY,Grade 8,3-level,323,160,-163,TRUE
500332,BoSY,Grade 9,2-level,278,100,-178,TRUE
500332,BoSY,Grade 9,3-level,278,58,-220,TRUE
500332,EoSY,Grade 10,eosy,385,385,0,FALSE
500332,EoSY,Grade 7,eosy,293,293,0,FALSE
500332,EoSY,Grade 8,eosy,287,287,0,FALSE
500332,EoSY,Grade 9,eosy,226,226,0,FALSE
500339,BoSY,Grade 10,2-level,371,163,-208,TRUE
500339,BoSY,Grade 10,3-level,371,196,-175,TRUE
500339,BoSY,Grade 7,2-level,369,165,-204,TRUE
500339,BoSY,Grade 7,3-level,369,195,-174,TRUE
500339,BoSY,Grade 8,2-level,391,120,-271,TRUE
500339,BoSY,Grade 8,3-level,391,256,-135,TRUE
500339,BoSY,Grade 9,2-level,332,137,-195,TRUE
500339,BoSY,Grade 9,3-level,332,156,-176,TRUE
500339,EoSY,Grade 10,eosy,349,349,0,FALSE
500339,EoSY,Grade 7,eosy,348,348,0,FALSE
500339,EoSY,Grade 8,eosy,379,379,0,FALSE
500339,EoSY,Grade 9,eosy,314,314,0,FALSE
500421,BoSY,Grade 10,2-level,124,30,-94,TRUE
500421,BoSY,Grade 10,3-level,124,94,-30,TRUE
500421,BoSY,Grade 7,2-level,113,25,-88,TRUE
500421,BoSY,Grade 7,3-level,113,48,-65,TRUE
500421,BoSY,Grade 8,2-level,113,35,-78,TRUE
500421,BoSY,Grade 8,3-level,113,55,-58,TRUE
500421,BoSY,Grade 9,2-level,80,45,-35,TRUE
500421,BoSY,Grade 9,3-level,80,35,-45,TRUE
500421,EoSY,Grade 10,eosy,112,112,0,FALSE
500421,EoSY,Grade 7,eosy,77,77,0,FALSE
500421,EoSY,Grade 8,eosy,75,75,0,FALSE
500421,EoSY,Grade 9,eosy,49,49,0,FALSE
500447,BoSY,Grade 10,2-level,45,17,-28,TRUE
500447,BoSY,Grade 10,3-level,45,28,-17,TRUE
500447,BoSY,Grade 7,2-level,72,20,-52,TRUE
500447,BoSY,Grade 7,3-level,72,50,-22,TRUE
500447,BoSY,Grade 8,2-level,64,10,-54,TRUE
500447,BoSY,Grade 8,3-level,64,54,-10,TRUE
500447,BoSY,Grade 9,2-level,45,28,-17,TRUE
500447,BoSY,Grade 9,3-level,45,16,-29,TRUE
500447,EoSY,Grade 10,eosy,31,31,0,FALSE
500447,EoSY,Grade 7,eosy,54,54,0,FALSE
500447,EoSY,Grade 8,eosy,48,48,0,FALSE
500447,EoSY,Grade 9,eosy,36,36,0,FALSE
500565,BoSY,Grade 10,2-level,901,384,-517,TRUE
500565,BoSY,Grade 10,3-level,901,328,-573,TRUE
500565,BoSY,Grade 7,2-level,947,364,-583,TRUE
500565,BoSY,Grade 7,3-level,947,573,-374,TRUE
500565,BoSY,Grade 8,2-level,879,343,-536,TRUE
500565,BoSY,Grade 8,3-level,879,507,-372,TRUE
500565,BoSY,Grade 9,2-level,709,383,-326,TRUE
500565,BoSY,Grade 9,3-level,709,309,-400,TRUE
500565,EoSY,Grade 10,eosy,685,685,0,FALSE
500565,EoSY,Grade 7,eosy,876,876,0,FALSE
500565,EoSY,Grade 8,eosy,834,834,0,FALSE
500565,EoSY,Grade 9,eosy,673,673,0,FALSE
500566,BoSY,Grade 10,2-level,635,204,-431,TRUE
500566,BoSY,Grade 10,3-level,635,408,-227,TRUE
500566,BoSY,Grade 7,2-level,713,288,-425,TRUE
500566,BoSY,Grade 7,3-level,713,253,-460,TRUE
500566,BoSY,Grade 8,2-level,709,147,-562,TRUE
500566,BoSY,Grade 8,3-level,709,561,-148,TRUE
500566,BoSY,Grade 9,2-level,660,403,-257,TRUE
500566,BoSY,Grade 9,3-level,660,226,-434,TRUE
500566,EoSY,Grade 10,eosy,651,651,0,FALSE
500566,EoSY,Grade 7,eosy,700,700,0,FALSE
500566,EoSY,Grade 8,eosy,584,584,0,FALSE
500566,EoSY,Grade 9,eosy,628,628,0,FALSE
500665,BoSY,Grade 10,2-level,75,15,-60,TRUE
500665,BoSY,Grade 10,3-level,75,59,-16,TRUE
500665,BoSY,Grade 7,2-level,107,17,-90,TRUE
500665,BoSY,Grade 7,3-level,107,89,-18,TRUE
500665,BoSY,Grade 8,2-level,92,14,-78,TRUE
500665,BoSY,Grade 8,3-level,92,78,-14,TRUE
500665,BoSY,Grade 9,2-level,63,23,-40,TRUE
500665,BoSY,Grade 9,3-level,63,40,-23,TRUE
500665,EoSY,Grade 10,eosy,72,72,0,FALSE
500665,EoSY,Grade 7,eosy,102,102,0,FALSE
500665,EoSY,Grade 8,eosy,86,86,0,FALSE
500665,EoSY,Grade 9,eosy,62,62,0,FALSE
500667,BoSY,Grade 10,2-level,50,23,-27,TRUE
500667,BoSY,Grade 10,3-level,50,27,-23,TRUE
500667,BoSY,Grade 7,2-level,72,19,-53,TRUE
500667,BoSY,Grade 7,3-level,72,53,-19,TRUE
500667,BoSY,Grade 8,2-level,50,26,-24,TRUE
500667,BoSY,Grade 8,3-level,50,24,-26,TRUE
500667,BoSY,Grade 9,2-level,32,15,-17,TRUE
500667,BoSY,Grade 9,3-level,32,17,-15,TRUE
500667,EoSY,Grade 10,eosy,51,51,0,FALSE
500667,EoSY,Grade 7,eosy,70,70,0,FALSE
500667,EoSY,Grade 8,eosy,48,48,0,FALSE
500667,EoSY,Grade 9,eosy,31,31,0,FALSE
500671,BoSY,Grade 10,2-level,35,10,-25,TRUE
500671,BoSY,Grade 10,3-level,35,24,-11,TRUE
500671,BoSY,Grade 7,2-level,28,17,-11,TRUE
500671,BoSY,Grade 7,3-level,28,11,-17,TRUE
500671,BoSY,Grade 8,2-level,33,24,-9,TRUE
500671,BoSY,Grade 8,3-level,33,9,-24,TRUE
500671,BoSY,Grade 9,2-level,30,24,-6,TRUE
500671,BoSY,Grade 9,3-level,30,6,-24,TRUE
500671,EoSY,Grade 10,eosy,34,34,0,FALSE
500671,EoSY,Grade 7,eosy,27,27,0,FALSE
500671,EoSY,Grade 8,eosy,34,34,0,FALSE
500671,EoSY,Grade 9,eosy,25,25,0,FALSE
500744,BoSY,Grade 10,2-level,41,12,-29,TRUE
500744,BoSY,Grade 10,3-level,41,5,-36,TRUE
500744,BoSY,Grade 7,2-level,55,34,-21,TRUE
500744,BoSY,Grade 7,3-level,55,13,-42,TRUE
500744,BoSY,Grade 8,2-level,40,20,-20,TRUE
500744,BoSY,Grade 8,3-level,40,8,-32,TRUE
500744,BoSY,Grade 9,2-level,34,16,-18,TRUE
