region,division,municipality,school_id,school_name,total_enrolled,total_assessed,emerging_not_proficient,emerging_low_proficient,developing_nearly_proficient,transitioning_proficient,at_grade_level_highly_proficient,total_emerging_not_proficient,total_emerging_low_proficient,total_developing_nearly_proficient,total_transitioning_proficient,total_at_grade_level_highly_proficient,g7_assessed,g7_emerging_not_proficient,g7_emerging_low_proficient,g7_developing_nearly_proficient,g7_transitioning_proficient,g7_at_grade_level_highly_proficient,g8_assessed,g8_emerging_not_proficient,g8_emerging_low_proficient,g8_developing_nearly_proficient,g8_transitioning_proficient,g8_at_grade_level_highly_proficient,g9_assessed,g9_emerging_not_proficient,g9_emerging_low_proficient,g9_developing_nearly_proficient,g9_transitioning_proficient,g9_at_grade_level_highly_proficient,g10_assessed,g10_emerging_not_proficient,g10_emerging_low_proficient,g10_developing_nearly_proficient,g10_transitioning_proficient,g10_at_grade_level_highly_proficient
Region V,Albay,Bacacay,502478,Bariw Integrated School,62,62,0,0,0.06451612903225806,0.38709677419354843,0.5483870967741936,0,0,4,24,34,25,0,0,2,10,13,22,0,0,2,8,12,15,0,0,0,6,9,0,0,0,0,0,0
Region V,Albay,Bacacay,301816,Bonga National High School,509,491,0.6476578411405296,0.21995926680244407,0.1323828920570265,0,0,318,108,65,0,0,111,3,44,64,0,0,141,122,18,1,0,0,95,71,24,0,0,0,144,122,22,0,0,0
Region V,Albay,Bacacay,301818,Cabasan National High School,624,618,0.5954692556634306,0.32847896440129454,0.07443365695792882,0.0016181229773462784,0,368,203,46,1,0,179,9,124,45,1,0,177,130,46,1,0,0,135,107,28,0,0,0,127,122,5,0,0,0
Region V,Albay,Bacacay,301821,Cawayan National High School,541,521,0.28023032629558536,0.4568138195777352,0.16890595009596934,0.07869481765834935,0.015355086372360844,146,238,88,41,8,139,1,14,75,41,8,146,68,74,4,0,0,108,66,42,0,0,0,128,11,108,9,0,0
Region V,Albay,Bacacay,502479,Namantao Integrated School,78,78,0,0.11538461538461539,0.5512820512820512,0.3333333333333332,0,0,9,43,26,0,20,0,2,8,10,0,31,0,4,25,2,0,27,0,3,10,14,0,0,0,0,0,0,0
Region V,Albay,Bacacay,301863,Pili National High School,430,417,0.7577937649880095,0.23501199040767393,0.007194244604316545,0,0,316,98,3,0,0,117,98,19,0,0,0,109,83,23,3,0,0,83,31,52,0,0,0,108,104,4,0,0,0
Region V,Albay,Bacacay,309502,San Pablo High School,254,254,0.4960629921259843,0.4173228346456694,0.08661417322834647,0,0,126,106,22,0,0,75,23,39,13,0,0,66,2,55,9,0,0,50,48,2,0,0,0,63,53,10,0,0,0
Region V,Albay,Bacacay,301878,Sogod National High school,225,223,0.1524663677130045,0.5156950672645743,0.2914798206278028,0.040358744394618826,0,34,115,65,9,0,65,10,17,30,8,0,62,4,25,33,0,0,45,7,35,2,1,0,51,13,38,0,0,0
Region V,Albay,Bacacay,301885,Vinisitahan National High School,960,960,0.08750000000000001,0.6447916666666668,0.21041666666666672,0.05729166666666667,0,84,619,202,55,0,238,27,45,115,51,0,277,13,175,85,4,0,191,19,172,0,0,0,254,25,227,2,0,0
Region V,Albay,Camalig,301812,Bariw National High School,463,460,0.017391304347826094,0.5978260869565216,0.3717391304347825,0.013043478260869565,0,8,275,171,6,0,115,7,74,28,6,0,122,1,58,63,0,0,96,0,65,31,0,0,127,0,78,49,0,0
Region V,Albay,Camalig,301819,Caguiba National High School,196,196,0.9438775510204083,0.04591836734693879,0.01020408163265306,0,0,185,9,2,0,0,54,49,5,0,0,0,59,55,2,2,0,0,35,35,0,0,0,0,48,46,2,0,0,0
Region V,Albay,Camalig,301823,Camalig National High School,1637,1609,0.2119328775637042,0.5661901802361716,0.19825978868862648,0.020509633312616533,0.003107520198881293,341,911,319,33,5,468,106,157,186,14,5,431,89,236,87,19,0,305,127,140,38,0,0,405,19,378,8,0,0
Region V,Albay,Camalig,301822,Cotmon National High School,940,940,0.7361702127659574,0.21702127659574472,0.04680851063829788,0,0,692,204,44,0,0,251,229,20,2,0,0,264,249,11,4,0,0,190,176,14,0,0,0,235,38,159,38,0,0
Region V,Albay,Camalig,301824,Panoypoy High School,217,209,0.8612440191387561,0.13875598086124408,0,0,0,180,29,0,0,0,70,58,12,0,0,0,57,51,6,0,0,0,33,29,4,0,0,0,49,42,7,0,0,0
Region V,Albay,Camalig,301861,Pariaan National High School,274,274,0.3211678832116789,0.48175182481751827,0.18248175182481752,0.010948905109489052,0.0036496350364963494,88,132,50,3,1,76,14,37,22,3,0,69,6,45,18,0,0,59,27,28,4,0,0,70,41,22,6,0,1
Region V,Albay,Camalig,502482,Taloto Integrated School,99,96,0,0,0.7812499999999999,0.21875000000000003,0,0,0,75,21,0,29,0,0,24,5,0,24,0,0,19,5,0,23,0,0,18,5,0,20,0,0,14,6,0
Region V,Albay,Daraga,309508,Anislag NHS - Bascaran HS Ext.,522,522,0.2222222222222222,0.5057471264367818,0.22413793103448276,0.045977011494252866,0.001915708812260536,116,264,117,24,1,149,44,66,33,6,0,150,27,37,69,16,1,96,28,62,5,1,0,127,17,99,10,1,0
Region V,Albay,Daraga,301808,Anislag National High School,1654,1590,0.6830188679245283,0.28867924528301886,0.020754716981132074,0.006918238993710691,6.289308176100626e-4,1086,459,33,11,1,292,249,40,3,0,0,479,409,58,7,5,0,337,266,61,8,2,0,482,162,300,15,4,1
Region V,Albay,Daraga,301826,Ba̱adero High School,174,174,0.5229885057471263,0.4310344827586207,0.034482758620689655,0.011494252873563218,0,91,75,6,2,0,56,49,7,0,0,0,43,14,29,0,0,0,35,15,17,2,1,0,40,13,22,4,1,0
Region V,Albay,Daraga,301825,Daraga National High School,3945,3842,0.8638729828214472,0.0312337324310255,0.054659031754294644,0.050234252993232684,0,3319,120,210,193,0,703,180,120,210,193,0,993,993,0,0,0,0,978,978,0,0,0,0,1168,1168,0,0,0,0
Region V,Albay,Daraga,502801,Kidaco Integrated Schoool,75,73,0.7123287671232875,0.2465753424657534,0.04109589041095891,0,0,52,18,3,0,0,44,32,11,1,0,0,29,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Albay,Daraga,309518,Kilicao High School,495,494,0.7186234817813765,0.1882591093117409,0.0931174089068826,0,0,355,93,46,0,0,121,100,7,14,0,0,177,142,30,5,0,0,88,44,34,10,0,0,108,69,22,17,0,0
Region V,Albay,Daraga,301832,Lacag National High School,291,291,0.8213058419243986,0.16494845360824745,0.01374570446735395,0,0,239,48,4,0,0,89,60,25,4,0,0,81,76,5,0,0,0,57,47,10,0,0,0,64,56,8,0,0,0
Region V,Albay,Daraga,301841,Malabog National High School,1530,1526,0.0838794233289646,0.2850589777195283,0.3617300131061598,0.23918741808650068,0.03014416775884665,128,435,552,365,46,443,51,214,175,3,0,395,3,68,208,89,27,286,52,114,88,30,2,402,22,39,81,243,17
Region V,Albay,Daraga,301809,San Vicente Grande High School,394,393,0.2951653944020356,0.38931297709923673,0.1374045801526718,0.1475826972010178,0.03053435114503817,116,153,54,58,12,106,1,33,5,55,12,113,9,52,49,3,0,73,29,44,0,0,0,101,77,24,0,0,0
Region V,Albay,Guinobatan,301843,Batbat High School,158,156,0.00641025641025641,0.5961538461538461,0.3205128205128206,0.07692307692307696,0,1,93,50,12,0,40,0,3,25,12,0,42,0,17,25,0,0,37,0,37,0,0,0,37,1,36,0,0,0
Region V,Albay,Guinobatan,301850,Lower Binogsacan National High School,552,552,0.8822463768115942,0.07971014492753624,0.03804347826086957,0,0,487,44,21,0,0,151,121,25,5,0,0,147,131,4,12,0,0,119,110,7,2,0,0,135,125,8,2,0,0
Region V,Albay,Guinobatan,301842,Malipo National High School,645,601,0.8519134775374376,0.13477537437603992,0.008319467554076537,0.004991680532445923,0,512,81,5,3,0,206,122,76,5,3,0,138,137,1,0,0,0,143,142,1,0,0,0,114,111,3,0,0,0
Region V,Albay,Guinobatan,301849,Marcial O. Ra̱ola Memorial School,3967,3791,0.9287786863624374,0.06172513848588762,0.007649696649960434,0.0010551305724083354,7.913479293062516e-4,3521,234,29,4,3,1165,1065,96,4,0,0,745,648,94,3,0,0,884,868,16,0,0,0,997,940,28,22,4,3
Region V,Albay,Guinobatan,301851,Masarawag National High School,596,564,0.5195035460992906,0.4716312056737589,0.008865248226950355,0,0,293,266,5,0,0,170,108,57,5,0,0,157,84,73,0,0,0,117,28,89,0,0,0,120,73,47,0,0,0
Region V,Albay,Guinobatan,301844,Mauraro High School,865,865,0.7410404624277457,0.23583815028901733,0.02312138728323699,0,0,641,204,20,0,0,249,207,37,5,0,0,232,95,125,12,0,0,191,189,2,0,0,0,193,150,40,3,0,0
Region V,Albay,Jovellar,301830,Jovellar National High School,780,780,0.0012820512820512818,0.35,0.5615384615384615,0.08717948717948718,0,1,273,438,68,0,215,0,85,127,3,0,226,0,82,133,11,0,144,0,54,73,17,0,195,1,52,105,37,0
Region V,Albay,Jovellar,309510,Mamlad High School,93,93,0.8279569892473118,0.1720430107526882,0,0,0,77,16,0,0,0,25,22,3,0,0,0,28,23,5,0,0,0,15,14,1,0,0,0,25,18,7,0,0,0
Region V,Albay,Jovellar,502480,Medalla Milagrosa Integrated School,138,138,0.7536231884057971,0.1884057971014493,0.057971014492753624,0,0,104,26,8,0,0,42,28,6,8,0,0,54,45,9,0,0,0,42,31,11,0,0,0,0,0,0,0,0,0
Region V,Albay,Jovellar,301873,San Isidro National High School,141,138,0.6086956521739133,0.3768115942028986,0.014492753623188404,0,0,84,52,2,0,0,38,14,22,2,0,0,35,14,21,0,0,0,28,23,5,0,0,0,37,33,4,0,0,0
Region V,Albay,Libon,301834,Bonbon National High School,628,621,0.6280193236714976,0.23993558776167476,0.1239935587761675,0.008051529790660227,0,390,149,77,5,0,161,53,28,75,5,0,177,146,29,2,0,0,128,110,18,0,0,0,155,81,74,0,0,0
Region V,Albay,Libon,301835,Buga National High School,836,831,0.27196149217809873,0.49097472924187735,0.1793020457280385,0.045728038507821894,0.012033694344163659,226,408,149,38,10,252,70,146,31,4,1,190,5,84,65,28,8,190,92,54,41,3,0,199,59,124,12,3,1
Region V,Albay,Libon,301833,Libon Agro-Industrial High School,1249,1135,0.4220264317180618,0.4255506607929517,0.15242290748898682,0,0,479,483,173,0,0,296,284,0,12,0,0,350,174,15,161,0,0,264,3,261,0,0,0,225,18,207,0,0,0
Region V,Albay,Libon,309514,Macabugos High School,260,260,0.9115384615384615,0.08846153846153848,0,0,0,237,23,0,0,0,74,70,4,0,0,0,76,68,8,0,0,0,52,47,5,0,0,0,58,52,6,0,0,0
Region V,Albay,Libon,309520,Malabiga High School,92,92,0.09782608695652176,0.2934782608695654,0.5543478260869565,0.04347826086956522,0.010869565217391302,9,27,51,4,1,32,1,4,25,2,0,26,2,3,19,1,1,12,2,8,2,0,0,22,4,12,5,1,0
Region V,Albay,Libon,309517,Matara High School,96,96,0.1875,0.3229166666666668,0.25,0.23958333333333337,0,18,31,24,23,0,28,3,11,7,7,0,22,6,6,5,5,0,12,2,4,3,3,0,34,7,10,9,8,0
Region V,Albay,Libon,301860,Pantao National High School,852,848,0.75,0.23702830188679247,0.012971698113207546,0,0,636,201,11,0,0,235,140,84,11,0,0,285,275,10,0,0,0,132,87,45,0,0,0,196,134,62,0,0,0
Region V,Albay,Libon,309504,Rawis High School,312,312,0.11858974358974357,0.3333333333333332,0.20512820512820515,0.1891025641025641,0.1538461538461539,37,104,64,59,48,91,0,70,17,4,0,90,9,15,17,26,23,59,28,7,7,5,12,72,0,12,23,24,13
Region V,Albay,Libon,500155,San Agustin Integrated School,602,590,0.20508474576271188,0.1813559322033898,0.42372881355932207,0.14406779661016952,0.04576271186440678,121,107,250,85,27,176,37,34,77,16,12,150,11,22,88,29,0,119,41,17,39,22,0,145,32,34,46,18,15
Region V,Albay,Libon,301874,San Jose National High School,316,315,0.44126984126984137,0.4666666666666668,0.09206349206349207,0,0,139,147,29,0,0,100,20,68,12,0,0,66,29,37,0,0,0,81,56,18,7,0,0,68,34,24,10,0,0
Region V,Albay,Libon,301836,San Pascual National High School,214,214,0.5841121495327101,0.191588785046729,0.18224299065420563,0.042056074766355145,0,125,41,39,9,0,69,39,11,18,1,0,55,10,16,21,8,0,49,47,2,0,0,0,41,29,12,0,0,0
Region V,Albay,Libon,309521,San Ramon High School,116,116,0,0.18103448275862072,0.560344827586207,0.16379310344827588,0.09482758620689655,0,21,65,19,11,32,0,5,21,3,3,42,0,8,20,9,5,13,0,4,7,1,1,29,0,4,17,6,2
Region V,Albay,Libon,301877,San Vicente National High School,390,382,0.7303664921465969,0.2696335078534031,0,0,0,279,103,0,0,0,115,40,75,0,0,0,102,99,3,0,0,0,66,66,0,0,0,0,99,74,25,0,0,0
Region V,Albay,Malilipot,309515,Malilipot National High School,476,491,0.594704684317719,0.35845213849287166,0.04684317718940938,0,0,292,176,23,0,0,153,106,44,3,0,0,135,55,60,20,0,0,81,80,1,0,0,0,122,51,71,0,0,0
Region V,Albay,Malilipot,301871,San Antonio National High School,320,317,0.39432176656151424,0.24605678233438488,0.32176656151419564,0.03154574132492113,0.006309148264984228,125,78,102,10,2,73,14,26,26,6,1,97,0,31,63,3,0,65,65,0,0,0,0,82,46,21,13,1,1
Region V,Albay,Malilipot,309505,San Francisco National High School,255,254,0.5669291338582677,0.4173228346456694,0.01574803149606299,0,0,144,106,4,0,0,62,46,15,1,0,0,68,8,60,0,0,0,51,21,27,3,0,0,73,69,4,0,0,0
Region V,Albay,Malilipot,301876,San Isidro National High School,410,403,0.575682382133995,0.3076923076923077,0.11662531017369727,0,0,232,124,47,0,0,131,43,63,25,0,0,94,22,50,22,0,0,74,74,0,0,0,0,104,93,11,0,0,0
Region V,Albay,Malilipot,301875,San Jose National High School,1534,1509,0.5805168986083498,0.19814446653412862,0.13386348575215376,0.07223326706428101,0.015241882041086815,876,299,202,109,23,421,267,75,46,26,7,412,245,70,52,39,6,314,151,80,50,25,8,362,213,74,54,19,2
Region V,Albay,Malinao,301827,Estancia National High School,333,332,0.6957831325301206,0.3042168674698796,0,0,0,231,101,0,0,0,96,75,21,0,0,0,86,77,9,0,0,0,70,67,3,0,0,0,80,12,68,0,0,0
Region V,Albay,Malinao,301831,Labnig National High School,334,331,0.8700906344410878,0.12386706948640484,0.006042296072507553,0,0,288,41,2,0,0,83,60,21,2,0,0,103,91,12,0,0,0,68,60,8,0,0,0,77,77,0,0,0,0
Region V,Albay,Malinao,301810,Malinao National High School,1829,1733,0.9359492210040393,0.06347374495095214,5.770340450086554e-4,0,0,1622,110,1,0,0,421,362,58,1,0,0,512,493,19,0,0,0,350,329,21,0,0,0,450,438,12,0,0,0
Region V,Albay,Malinao,502477,Soa Integrated School,89,89,0.06741573033707865,0.22471910112359553,0.6292134831460673,0.07865168539325842,0,6,20,56,7,0,31,2,3,25,1,0,35,1,12,19,3,0,23,3,5,12,3,0,0,0,0,0,0,0
Region V,Albay,Malinao,502475,Sugcad Integrated School,84,80,0.3875,0.5874999999999999,0.025,0,0,31,47,2,0,0,16,0,14,2,0,0,22,4,18,0,0,0,19,15,4,0,0,0,23,12,11,0,0,0
Region V,Albay,Manito,301846,Cawayan High School,254,252,0.5515873015873014,0.31746031746031744,0.12698412698412698,0.003968253968253967,0,139,80,32,1,0,74,4,52,17,1,0,73,59,11,3,0,0,47,35,4,8,0,0,58,41,13,4,0,0
Region V,Albay,Manito,301845,Manito National High School,1402,1383,0.8416485900216921,0.13232104121475052,0.026030368763557486,0,0,1164,183,36,0,0,410,327,62,21,0,0,367,293,61,13,0,0,288,282,4,2,0,0,318,262,56,0,0,0
Region V,Albay,Manito,301847,Nagotgot High School,409,405,0.54320987654321,0.3925925925925926,0.061728395061728385,0,0.002469135802469136,220,159,25,0,1,118,56,57,5,0,0,105,51,38,16,0,0,81,35,45,0,0,1,101,78,19,4,0,0
Region V,Albay,Oas,301866,Balogo High School,641,559,0.6815742397137745,0.26833631484794285,0.04830053667262968,0.001788908765652952,0,381,150,27,1,0,175,94,76,5,0,0,193,157,34,2,0,0,131,128,3,0,0,0,60,2,37,20,1,0
Region V,Albay,Oas,502481,Bangiawon Integrated School,69,65,0.6307692307692306,0.3538461538461538,0.015384615384615385,0,0,41,23,1,0,0,29,13,15,1,0,0,20,12,8,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0
Region V,Albay,Oas,309507,Manuel Andaya Bustamante High School,371,359,0.002785515320334262,0.6072423398328689,0.2646239554317549,0.08077994428969361,0.04456824512534819,1,218,95,29,16,106,0,36,48,15,7,84,1,21,39,14,9,83,0,75,8,0,0,86,0,86,0,0,0
Region V,Albay,Oas,301848,Maramba National High School,472,469,0.9339019189765458,0.06609808102345416,0,0,0,438,31,0,0,0,143,133,10,0,0,0,127,125,2,0,0,0,104,99,5,0,0,0,95,81,14,0,0,0
Region V,Albay,Oas,301855,Oas Polytechnic School,1056,1056,0.21590909090909094,0.24621212121212127,0.40246212121212127,0.12026515151515155,0.015151515151515152,228,260,425,127,16,294,129,80,72,13,0,287,57,88,125,17,0,202,39,60,86,17,0,273,3,32,142,80,16
Region V,Albay,Oas,301870,Saban National High School,436,433,0.18013856812933027,0.4133949191685913,0.33949191685912233,0.0669745958429561,0,78,179,147,29,0,124,0,17,91,16,0,138,2,82,41,13,0,67,4,48,15,0,0,104,72,32,0,0,0
Region V,Albay,Oas,301857,Sabino Rebagay Memorial High School,216,216,0.8750000000000001,0.125,0,0,0,189,27,0,0,0,77,55,22,0,0,0,48,44,4,0,0,0,35,35,0,0,0,0,56,55,1,0,0,0
Region V,Albay,Oas,502473,San Antonio Integrated School,68,68,0.014705882352941176,0.07352941176470588,0.2647058823529413,0.47058823529411775,0.17647058823529416,1,5,18,32,12,17,0,1,8,5,3,26,0,2,5,13,6,25,1,2,5,14,3,0,0,0,0,0,0
Region V,Albay,Oas,301856,San Juan High School,466,408,0.31862745098039214,0.6568627450980391,0.024509803921568627,0,0,130,268,10,0,0,112,16,86,10,0,0,102,53,49,0,0,0,90,30,60,0,0,0,104,31,73,0,0,0
Region V,Albay,Oas,309512,San Miguel High School,245,245,0.07755102040816328,0.583673469387755,0.33877551020408164,0,0,19,143,83,0,0,51,11,26,14,0,0,79,5,45,29,0,0,42,1,25,16,0,0,73,2,47,24,0,0
Region V,Albay,Oas,309501,Tobog High School,212,211,0.6350710900473935,0.08530805687203791,0.1469194312796209,0.1327014218009479,0,134,18,31,28,0,62,0,3,31,28,0,60,59,1,0,0,0,41,41,0,0,0,0,48,34,14,0,0,0
Region V,Albay,Pio Duran,309503,Alabangpuro High School,236,235,0.5404255319148936,0.3191489361702128,0.14042553191489365,0,0,127,75,33,0,0,73,25,34,14,0,0,64,7,38,19,0,0,58,57,1,0,0,0,40,38,2,0,0,0
Region V,Albay,Pio Duran,306470,Cuyaoyao National High School,106,106,0.5094339622641508,0.4905660377358491,0,0,0,54,52,0,0,0,38,14,24,0,0,0,33,20,13,0,0,0,35,20,15,0,0,0,0,0,0,0,0,0
Region V,Albay,Pio Duran,305787,La Medalla High School,193,192,0.7812499999999999,0.21875000000000003,0,0,0,150,42,0,0,0,56,51,5,0,0,0,52,29,23,0,0,0,38,34,4,0,0,0,46,36,10,0,0,0
Region V,Albay,Pio Duran,301839,Malapay High School,309,309,0.32362459546925576,0.44660194174757284,0.2297734627831715,0,0,100,138,71,0,0,89,3,61,25,0,0,85,27,36,22,0,0,64,29,21,14,0,0,71,41,20,10,0,0
Region V,Albay,Pio Duran,309516,Malidong High School,682,682,0.1275659824046921,0.6099706744868036,0.2565982404692082,0.0058651026392961885,0,87,416,175,4,0,217,8,106,99,4,0,190,13,113,64,0,0,134,22,103,9,0,0,141,44,94,3,0,0
Region V,Albay,Pio Duran,301854,Marigondon National High School,255,249,0,0.7429718875502008,0.2088353413654619,0.04819277108433735,0,0,185,52,12,0,71,0,39,25,7,0,62,0,50,12,0,0,49,0,41,8,0,0,67,0,55,7,5,0
Region V,Albay,Pio Duran,301864,Pioduran National High School,844,833,0.8583433373349341,0.14045618247298924,0.0012004801920768306,0,0,715,117,1,0,0,236,215,21,0,0,0,226,191,34,1,0,0,162,134,28,0,0,0,209,175,34,0,0,0
Region V,Albay,Polangui,502982,Anopol Integrated School,22,22,0.18181818181818185,0.5454545454545454,0.0909090909090909,0,0.18181818181818185,4,12,2,0,4,22,4,12,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Albay,Polangui,502802,Balangibang Integrated School,35,35,0.02857142857142857,0.2571428571428572,0.5428571428571427,0.1714285714285714,0,1,9,19,6,0,22,0,2,14,6,0,13,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Albay,Polangui,301828,Itaran National High School,862,855,0.008187134502923975,0.6549707602339181,0.2409356725146199,0.08654970760233918,0.009356725146198829,7,560,206,74,8,266,0,191,30,45,0,220,0,90,114,15,1,153,1,92,41,12,7,216,6,187,21,2,0
Region V,Albay,Polangui,502470,Kinuartelan Integrated School,62,62,0.16129032258064518,0.24193548387096783,0.5161290322580647,0.06451612903225806,0.016129032258064516,10,15,32,4,1,16,0,1,11,3,1,26,0,4,21,1,0,20,10,10,0,0,0,0,0,0,0,0,0
Region V,Albay,Polangui,301867,La Medalla High School,107,107,0.9158878504672897,0.08411214953271029,0,0,0,98,9,0,0,0,28,23,5,0,0,0,21,18,3,0,0,0,27,27,0,0,0,0,31,30,1,0,0,0
Region V,Albay,Polangui,309513,Lanigay High School,433,417,0.9280575539568345,0.059952038369304565,0.011990407673860911,0,0,387,25,5,0,0,122,108,12,2,0,0,106,103,3,0,0,0,84,72,9,3,0,0,105,104,1,0,0,0
Region V,Albay,Polangui,301840,Magpanambo National High School,193,193,0,0,0.29533678756476694,0.4922279792746114,0.21243523316062185,0,0,57,95,41,51,0,0,22,20,9,52,0,0,17,28,7,43,0,0,12,21,10,47,0,0,6,26,15
Region V,Albay,Polangui,301852,Matacon National High School,501,497,0.8048289738430585,0.1810865191146881,0.014084507042253523,0,0,400,90,7,0,0,136,82,50,4,0,0,126,106,17,3,0,0,118,102,16,0,0,0,117,110,7,0,0,0
Region V,Albay,Polangui,301829,Maysua High School,294,291,0.08247422680412371,0.8556701030927837,0.04810996563573884,0.01374570446735395,0,24,249,14,4,0,87,0,72,11,4,0,86,8,78,0,0,0,61,15,46,0,0,0,57,1,53,3,0,0
Region V,Albay,Polangui,301865,Polangui General Comprehensive High School,3128,3094,0.2863606981254041,0.2220426632191338,0.22107304460245636,0.16548157724628312,0.10504201680672268,886,687,684,512,325,838,289,133,131,101,184,837,273,193,208,124,39,652,130,183,168,134,37,767,194,178,177,153,65
Region V,Albay,Polangui,301868,Ponso National High School,880,878,0.025056947608200455,0.38382687927107073,0.5785876993166286,0.012528473804100226,0,22,337,508,11,0,231,21,10,200,0,0,237,0,124,113,0,0,174,0,161,13,0,0,236,1,42,182,11,0
Region V,Albay,Rapu-Rapu,301813,Batan National High School,260,260,0.6576923076923077,0.31923076923076926,0.01923076923076923,0.0038461538461538464,0,171,83,5,1,0,86,50,36,0,0,0,65,31,30,4,0,0,56,51,3,1,1,0,53,39,14,0,0,0
Region V,Albay,Rapu-Rapu,309509,Bilbao National High School,322,316,0.9240506329113926,0.0759493670886076,0,0,0,292,24,0,0,0,94,87,7,0,0,0,78,70,8,0,0,0,81,78,3,0,0,0,63,57,6,0,0,0
Region V,Albay,Rapu-Rapu,301883,Bogtong National High School,249,249,0,0.26104417670682734,0.6666666666666664,0.07228915662650602,0,0,65,166,18,0,71,0,16,50,5,0,60,0,14,40,6,0,57,0,18,35,4,0,61,0,17,41,3,0
Region V,Albay,Rapu-Rapu,306214,Julian B. Gonzales Memorial National High School,113,113,0,0.9292035398230089,0.07079646017699118,0,0,0,105,8,0,0,37,0,37,0,0,0,26,0,18,8,0,0,29,0,29,0,0,0,21,0,21,0,0,0
Region V,Albay,Rapu-Rapu,502474,Mananao Integrated School,86,81,0.2962962962962963,0.5308641975308642,0.17283950617283952,0,0,24,43,14,0,0,24,0,16,8,0,0,31,7,18,6,0,0,26,17,9,0,0,0,0,0,0,0,0,0
Region V,Albay,Rapu-Rapu,301884,Mancao High School,319,318,0.025157232704402517,0.8616352201257864,0.11006289308176101,0.0031446540880503146,0,8,274,35,1,0,83,0,81,2,0,0,74,0,63,10,1,0,76,8,55,13,0,0,85,0,75,10,0,0
Region V,Albay,Rapu-Rapu,301869,Rapu-Rapu National High School,869,862,0.7459396751740139,0.20881670533642693,0.04524361948955917,0,0,643,180,39,0,0,236,162,69,5,0,0,233,139,60,34,0,0,177,159,18,0,0,0,216,183,33,0,0,0
Region V,Albay,Rapu-Rapu,309519,Tinopan High School,226,219,0.9360730593607306,0.06392694063926942,0,0,0,205,14,0,0,0,60,57,3,0,0,0,66,66,0,0,0,0,45,45,0,0,0,0,48,37,11,0,0,0
Region V,Albay,Rapu-Rapu,301882,Villahermosa National High School,469,469,0.5373134328358209,0.3539445628997868,0.10874200426439234,0,0,252,166,51,0,0,144,94,50,0,0,0,122,23,48,51,0,0,105,94,11,0,0,0,98,41,57,0,0,0
Region V,Albay,Santo Domingo,500154,Alimsog Integrated School,91,91,0.8461538461538463,0.1428571428571429,0.010989010989010992,0,0,77,13,1,0,0,27,18,9,0,0,0,27,22,4,1,0,0,15,15,0,0,0,0,22,22,0,0,0,0
Region V,Albay,Santo Domingo,301815,Bical High School,175,175,0.46285714285714286,0.38285714285714284,0.15428571428571428,0,0,81,67,27,0,0,53,26,19,8,0,0,40,12,23,5,0,0,33,33,0,0,0,0,49,10,25,14,0,0
Region V,Albay,Santo Domingo,502471,San Andres Integrated School,232,232,0.06465517241379312,0.25,0.48706896551724155,0.1939655172413793,0.004310344827586208,15,58,113,45,1,82,4,27,37,14,0,87,5,10,50,22,0,63,6,21,26,9,1,0,0,0,0,0,0
Region V,Albay,Santo Domingo,301872,San Fernando National High School,400,392,0.7193877551020406,0.2653061224489796,0.015306122448979591,0,0,282,104,6,0,0,136,71,59,6,0,0,105,64,41,0,0,0,64,63,1,0,0,0,87,84,3,0,0,0
Region V,Albay,Santo Domingo,301879,Sto. Domingo National High School,1785,1766,0.0996602491506229,0.6098527746319364,0.2684031710079276,0.02208380520951302,0,176,1077,474,39,0,499,37,282,180,0,0,444,22,264,153,5,0,339,92,185,50,12,0,484,25,346,91,22,0
