school_id,time_point,grade,assessed_count,summed_proficiency_count,discrepancy_count,has_discrepancy
316303,EoSY,Grade 8,41,41,0,FALSE
316303,EoSY,Grade 9,55,55,0,FALSE
316304,BoSY,Grade 10,68,68,0,FALSE
316304,BoSY,Grade 7,94,94,0,FALSE
316304,BoSY,Grade 8,93,93,0,FALSE
316304,BoSY,Grade 9,68,68,0,FALSE
316304,EoSY,Grade 10,59,59,0,FALSE
316304,EoSY,Grade 7,85,85,0,FALSE
316304,EoSY,Grade 8,80,80,0,FALSE
316304,EoSY,Grade 9,39,39,0,FALSE
316404,BoSY,Grade 10,35,35,0,FALSE
316404,BoSY,Grade 7,62,62,0,FALSE
316404,BoSY,Grade 8,57,57,0,FALSE
316404,BoSY,Grade 9,54,54,0,FALSE
316404,EoSY,Grade 10,31,31,0,FALSE
316404,EoSY,Grade 7,56,56,0,FALSE
316404,EoSY,Grade 8,53,53,0,FALSE
316404,EoSY,Grade 9,49,49,0,FALSE
316405,BoSY,Grade 10,103,103,0,FALSE
316405,BoSY,Grade 7,152,152,0,FALSE
316405,BoSY,Grade 8,152,152,0,FALSE
316405,BoSY,Grade 9,90,90,0,FALSE
316405,EoSY,Grade 10,110,110,0,FALSE
316405,EoSY,Grade 7,151,151,0,FALSE
316405,EoSY,Grade 8,157,157,0,FALSE
316405,EoSY,Grade 9,83,83,0,FALSE
319604,BoSY,Grade 10,296,296,0,FALSE
319604,BoSY,Grade 7,385,385,0,FALSE
319604,BoSY,Grade 8,336,336,0,FALSE
319604,BoSY,Grade 9,324,324,0,FALSE
319604,EoSY,Grade 10,275,275,0,FALSE
319604,EoSY,Grade 7,385,385,0,FALSE
319604,EoSY,Grade 8,322,322,0,FALSE
319604,EoSY,Grade 9,288,288,0,FALSE
320202,BoSY,Grade 10,133,133,0,FALSE
320202,BoSY,Grade 7,161,161,0,FALSE
320202,BoSY,Grade 8,168,168,0,FALSE
320202,BoSY,Grade 9,141,141,0,FALSE
320202,EoSY,Grade 10,131,131,0,FALSE
320202,EoSY,Grade 7,135,135,0,FALSE
320202,EoSY,Grade 8,162,162,0,FALSE
320202,EoSY,Grade 9,107,107,0,FALSE
320204,BoSY,Grade 10,501,501,0,FALSE
320204,BoSY,Grade 7,573,573,0,FALSE
320204,BoSY,Grade 8,545,545,0,FALSE
320204,BoSY,Grade 9,554,554,0,FALSE
320204,EoSY,Grade 10,473,473,0,FALSE
320204,EoSY,Grade 7,568,568,0,FALSE
320204,EoSY,Grade 8,542,542,0,FALSE
320204,EoSY,Grade 9,552,552,0,FALSE
320306,BoSY,Grade 10,736,736,0,FALSE
320306,BoSY,Grade 7,878,878,0,FALSE
320306,BoSY,Grade 8,880,880,0,FALSE
320306,BoSY,Grade 9,691,691,0,FALSE
320306,EoSY,Grade 10,724,724,0,FALSE
320306,EoSY,Grade 7,875,875,0,FALSE
320306,EoSY,Grade 8,884,884,0,FALSE
320306,EoSY,Grade 9,688,688,0,FALSE
320606,BoSY,Grade 10,347,347,0,FALSE
320606,BoSY,Grade 7,308,308,0,FALSE
320606,BoSY,Grade 8,410,410,0,FALSE
320606,BoSY,Grade 9,329,329,0,FALSE
320606,EoSY,Grade 10,312,312,0,FALSE
320606,EoSY,Grade 7,304,304,0,FALSE
320606,EoSY,Grade 8,401,401,0,FALSE
320606,EoSY,Grade 9,308,308,0,FALSE
324903,BoSY,Grade 10,27,27,0,FALSE
324903,BoSY,Grade 7,44,44,0,FALSE
324903,BoSY,Grade 8,32,32,0,FALSE
324903,BoSY,Grade 9,21,21,0,FALSE
324903,EoSY,Grade 10,27,27,0,FALSE
324903,EoSY,Grade 7,43,43,0,FALSE
324903,EoSY,Grade 8,32,32,0,FALSE
324903,EoSY,Grade 9,21,21,0,FALSE
325303,BoSY,Grade 10,96,96,0,FALSE
325303,BoSY,Grade 7,86,86,0,FALSE
325303,BoSY,Grade 8,59,59,0,FALSE
325303,BoSY,Grade 9,55,55,0,FALSE
325303,EoSY,Grade 10,26,26,0,FALSE
325303,EoSY,Grade 7,24,24,0,FALSE
325303,EoSY,Grade 8,26,26,0,FALSE
325303,EoSY,Grade 9,25,25,0,FALSE
340567,BoSY,Grade 10,189,189,0,FALSE
340567,BoSY,Grade 7,187,187,0,FALSE
340567,BoSY,Grade 8,232,232,0,FALSE
340567,BoSY,Grade 9,169,169,0,FALSE
340567,EoSY,Grade 10,160,160,0,FALSE
340567,EoSY,Grade 7,201,201,0,FALSE
340567,EoSY,Grade 8,187,187,0,FALSE
340567,EoSY,Grade 9,158,158,0,FALSE
500034,BoSY,Grade 10,24,24,0,FALSE
500034,BoSY,Grade 7,38,38,0,FALSE
500034,BoSY,Grade 8,21,21,0,FALSE
500034,BoSY,Grade 9,31,31,0,FALSE
500034,EoSY,Grade 10,24,24,0,FALSE
500034,EoSY,Grade 7,37,37,0,FALSE
500034,EoSY,Grade 8,43,43,0,FALSE
500034,EoSY,Grade 9,32,32,0,FALSE
500163,BoSY,Grade 10,67,67,0,FALSE
500163,BoSY,Grade 7,76,76,0,FALSE
500163,BoSY,Grade 8,78,78,0,FALSE
500163,BoSY,Grade 9,64,64,0,FALSE
500163,EoSY,Grade 10,69,69,0,FALSE
500163,EoSY,Grade 7,52,52,0,FALSE
500163,EoSY,Grade 8,79,79,0,FALSE
500163,EoSY,Grade 9,65,65,0,FALSE
500165,BoSY,Grade 10,39,39,0,FALSE
500165,BoSY,Grade 7,51,51,0,FALSE
500165,BoSY,Grade 8,48,48,0,FALSE
500165,BoSY,Grade 9,42,42,0,FALSE
500165,EoSY,Grade 10,34,34,0,FALSE
500165,EoSY,Grade 7,48,48,0,FALSE
500165,EoSY,Grade 8,43,43,0,FALSE
500165,EoSY,Grade 9,39,39,0,FALSE
500167,BoSY,Grade 10,58,58,0,FALSE
500167,BoSY,Grade 7,69,69,0,FALSE
500167,BoSY,Grade 8,66,66,0,FALSE
500167,BoSY,Grade 9,59,59,0,FALSE
500167,EoSY,Grade 10,54,54,0,FALSE
500167,EoSY,Grade 7,67,67,0,FALSE
500167,EoSY,Grade 8,70,70,0,FALSE
500167,EoSY,Grade 9,58,58,0,FALSE
500168,BoSY,Grade 10,60,60,0,FALSE
500168,BoSY,Grade 7,90,90,0,FALSE
500168,BoSY,Grade 8,75,75,0,FALSE
500168,BoSY,Grade 9,57,57,0,FALSE
500168,EoSY,Grade 10,68,68,0,FALSE
500168,EoSY,Grade 7,90,90,0,FALSE
500168,EoSY,Grade 8,74,74,0,FALSE
500168,EoSY,Grade 9,57,57,0,FALSE
500208,BoSY,Grade 10,13,13,0,FALSE
500208,BoSY,Grade 7,19,19,0,FALSE
500208,BoSY,Grade 8,13,13,0,FALSE
500208,BoSY,Grade 9,14,14,0,FALSE
500208,EoSY,Grade 10,15,15,0,FALSE
500208,EoSY,Grade 7,19,19,0,FALSE
500208,EoSY,Grade 8,13,13,0,FALSE
500208,EoSY,Grade 9,15,15,0,FALSE
500221,BoSY,Grade 10,28,28,0,FALSE
500221,BoSY,Grade 7,32,32,0,FALSE
500221,BoSY,Grade 8,27,27,0,FALSE
500221,BoSY,Grade 9,20,20,0,FALSE
500221,EoSY,Grade 10,34,34,0,FALSE
500221,EoSY,Grade 7,26,26,0,FALSE
500221,EoSY,Grade 8,26,26,0,FALSE
500221,EoSY,Grade 9,22,22,0,FALSE
500332,BoSY,Grade 10,400,400,0,FALSE
500332,BoSY,Grade 7,315,315,0,FALSE
500332,BoSY,Grade 8,329,329,0,FALSE
500332,BoSY,Grade 9,333,333,0,FALSE
500332,EoSY,Grade 10,390,390,0,FALSE
500332,EoSY,Grade 7,311,311,0,FALSE
500332,EoSY,Grade 8,311,311,0,FALSE
500332,EoSY,Grade 9,318,318,0,FALSE
500339,BoSY,Grade 10,364,364,0,FALSE
500339,BoSY,Grade 7,365,365,0,FALSE
500339,BoSY,Grade 8,380,380,0,FALSE
500339,BoSY,Grade 9,332,332,0,FALSE
500339,EoSY,Grade 10,364,364,0,FALSE
500339,EoSY,Grade 7,352,352,0,FALSE
500339,EoSY,Grade 8,373,373,0,FALSE
500339,EoSY,Grade 9,311,311,0,FALSE
500421,BoSY,Grade 10,124,124,0,FALSE
500421,BoSY,Grade 7,118,118,0,FALSE
500421,BoSY,Grade 8,112,112,0,FALSE
500421,BoSY,Grade 9,77,77,0,FALSE
500421,EoSY,Grade 10,117,117,0,FALSE
500421,EoSY,Grade 7,114,114,0,FALSE
500421,EoSY,Grade 8,114,114,0,FALSE
500421,EoSY,Grade 9,82,82,0,FALSE
500447,BoSY,Grade 10,44,44,0,FALSE
500447,BoSY,Grade 7,74,74,0,FALSE
500447,BoSY,Grade 8,70,70,0,FALSE
500447,BoSY,Grade 9,47,47,0,FALSE
500447,EoSY,Grade 10,43,43,0,FALSE
500447,EoSY,Grade 7,71,71,0,FALSE
500447,EoSY,Grade 8,65,65,0,FALSE
500447,EoSY,Grade 9,45,45,0,FALSE
500565,BoSY,Grade 10,846,846,0,FALSE
500565,BoSY,Grade 7,856,856,0,FALSE
500565,BoSY,Grade 8,780,780,0,FALSE
500565,BoSY,Grade 9,689,689,0,FALSE
500565,EoSY,Grade 10,846,846,0,FALSE
500565,EoSY,Grade 7,844,844,0,FALSE
500565,EoSY,Grade 8,778,778,0,FALSE
500565,EoSY,Grade 9,689,689,0,FALSE
500566,BoSY,Grade 10,777,777,0,FALSE
500566,BoSY,Grade 7,789,789,0,FALSE
500566,BoSY,Grade 8,733,733,0,FALSE
500566,BoSY,Grade 9,701,701,0,FALSE
500566,EoSY,Grade 10,653,653,0,FALSE
500566,EoSY,Grade 7,684,684,0,FALSE
500566,EoSY,Grade 8,602,602,0,FALSE
500566,EoSY,Grade 9,680,680,0,FALSE
500665,BoSY,Grade 10,77,77,0,FALSE
500665,BoSY,Grade 7,107,107,0,FALSE
500665,BoSY,Grade 8,92,92,0,FALSE
500665,BoSY,Grade 9,62,62,0,FALSE
500665,EoSY,Grade 10,74,74,0,FALSE
500665,EoSY,Grade 7,105,105,0,FALSE
500665,EoSY,Grade 8,88,88,0,FALSE
500665,EoSY,Grade 9,63,63,0,FALSE
500667,BoSY,Grade 10,50,50,0,FALSE
500667,BoSY,Grade 7,72,72,0,FALSE
500667,BoSY,Grade 8,50,50,0,FALSE
500667,BoSY,Grade 9,32,32,0,FALSE
500667,EoSY,Grade 10,51,51,0,FALSE
500667,EoSY,Grade 7,59,59,0,FALSE
500667,EoSY,Grade 8,48,48,0,FALSE
500667,EoSY,Grade 9,31,31,0,FALSE
500671,BoSY,Grade 10,38,38,0,FALSE
500671,BoSY,Grade 7,28,28,0,FALSE
500671,BoSY,Grade 8,34,34,0,FALSE
500671,BoSY,Grade 9,25,25,0,FALSE
500671,EoSY,Grade 10,39,39,0,FALSE
500671,EoSY,Grade 7,27,27,0,FALSE
500671,EoSY,Grade 8,34,34,0,FALSE
500671,EoSY,Grade 9,25,25,0,FALSE
500744,BoSY,Grade 10,41,41,0,FALSE
500744,BoSY,Grade 7,55,55,0,FALSE
500744,BoSY,Grade 8,40,40,0,FALSE
500744,BoSY,Grade 9,34,34,0,FALSE
500744,EoSY,Grade 10,38,38,0,FALSE
500744,EoSY,Grade 7,55,55,0,FALSE
500744,EoSY,Grade 8,39,39,0,FALSE
500744,EoSY,Grade 9,34,34,0,FALSE
500768,BoSY,Grade 10,84,84,0,FALSE
500768,BoSY,Grade 7,82,82,0,FALSE
500768,BoSY,Grade 8,88,88,0,FALSE
500768,BoSY,Grade 9,68,68,0,FALSE
500768,EoSY,Grade 10,82,82,0,FALSE
500768,EoSY,Grade 7,76,76,0,FALSE
500768,EoSY,Grade 8,87,87,0,FALSE
500768,EoSY,Grade 9,63,63,0,FALSE
500782,BoSY,Grade 10,221,221,0,FALSE
500782,BoSY,Grade 7,295,295,0,FALSE
500782,BoSY,Grade 8,248,248,0,FALSE
500782,BoSY,Grade 9,191,191,0,FALSE
500782,EoSY,Grade 10,221,221,0,FALSE
500782,EoSY,Grade 7,286,286,0,FALSE
500782,EoSY,Grade 8,247,247,0,FALSE
500782,EoSY,Grade 9,188,188,0,FALSE
500784,BoSY,Grade 10,10,10,0,FALSE
500784,BoSY,Grade 7,24,24,0,FALSE
500784,BoSY,Grade 8,20,20,0,FALSE
500784,BoSY,Grade 9,9,9,0,FALSE
500784,EoSY,Grade 10,10,10,0,FALSE
500784,EoSY,Grade 7,21,21,0,FALSE
500784,EoSY,Grade 8,17,17,0,FALSE
500784,EoSY,Grade 9,9,9,0,FALSE
500787,BoSY,Grade 10,49,49,0,FALSE
500787,BoSY,Grade 7,49,49,0,FALSE
500787,BoSY,Grade 8,55,55,0,FALSE
500787,BoSY,Grade 9,42,42,0,FALSE
500787,EoSY,Grade 10,49,49,0,FALSE
500787,EoSY,Grade 7,49,49,0,FALSE
500787,EoSY,Grade 8,57,57,0,FALSE
500787,EoSY,Grade 9,42,42,0,FALSE
500894,BoSY,Grade 10,85,85,0,FALSE
500894,BoSY,Grade 7,101,101,0,FALSE
500894,BoSY,Grade 8,122,122,0,FALSE
500894,BoSY,Grade 9,93,93,0,FALSE
500894,EoSY,Grade 10,77,77,0,FALSE
500894,EoSY,Grade 7,96,96,0,FALSE
500894,EoSY,Grade 8,114,114,0,FALSE
500894,EoSY,Grade 9,81,81,0,FALSE
501020,BoSY,Grade 10,25,25,0,FALSE
501020,BoSY,Grade 7,33,33,0,FALSE
501020,BoSY,Grade 8,28,28,0,FALSE
501020,BoSY,Grade 9,28,28,0,FALSE
501020,EoSY,Grade 10,25,25,0,FALSE
501020,EoSY,Grade 7,33,33,0,FALSE
501020,EoSY,Grade 8,24,24,0,FALSE
501020,EoSY,Grade 9,28,28,0,FALSE
501065,BoSY,Grade 10,110,110,0,FALSE
501065,BoSY,Grade 7,144,144,0,FALSE
501065,BoSY,Grade 8,124,124,0,FALSE
501065,BoSY,Grade 9,116,116,0,FALSE
501065,EoSY,Grade 10,118,118,0,FALSE
501065,EoSY,Grade 7,139,139,0,FALSE
501065,EoSY,Grade 8,115,115,0,FALSE
501065,EoSY,Grade 9,107,107,0,FALSE
501071,BoSY,Grade 10,22,22,0,FALSE
501071,BoSY,Grade 7,25,25,0,FALSE
501071,BoSY,Grade 8,28,28,0,FALSE
501071,BoSY,Grade 9,16,16,0,FALSE
501071,EoSY,Grade 10,24,24,0,FALSE
501071,EoSY,Grade 7,25,25,0,FALSE
501071,EoSY,Grade 8,29,29,0,FALSE
501071,EoSY,Grade 9,16,16,0,FALSE
501074,BoSY,Grade 10,22,22,0,FALSE
501074,BoSY,Grade 7,47,47,0,FALSE
501074,BoSY,Grade 8,36,36,0,FALSE
501074,BoSY,Grade 9,26,26,0,FALSE
501074,EoSY,Grade 10,46,46,0,FALSE
501074,EoSY,Grade 7,81,81,0,FALSE
501074,EoSY,Grade 8,66,66,0,FALSE
501074,EoSY,Grade 9,40,40,0,FALSE
501076,BoSY,Grade 10,14,14,0,FALSE
501076,BoSY,Grade 7,18,18,0,FALSE
501076,BoSY,Grade 8,14,14,0,FALSE
501076,BoSY,Grade 9,12,12,0,FALSE
501076,EoSY,Grade 10,12,12,0,FALSE
501076,EoSY,Grade 7,18,18,0,FALSE
501076,EoSY,Grade 8,12,12,0,FALSE
501076,EoSY,Grade 9,8,8,0,FALSE
501267,BoSY,Grade 10,26,26,0,FALSE
501267,BoSY,Grade 7,42,42,0,FALSE
501267,BoSY,Grade 8,33,33,0,FALSE
501267,BoSY,Grade 9,22,22,0,FALSE
501267,EoSY,Grade 10,26,26,0,FALSE
501267,EoSY,Grade 7,37,37,0,FALSE
501267,EoSY,Grade 8,29,29,0,FALSE
501267,EoSY,Grade 9,21,21,0,FALSE
501305,BoSY,Grade 10,32,32,0,FALSE
501305,BoSY,Grade 7,31,31,0,FALSE
501305,BoSY,Grade 8,34,34,0,FALSE
501305,BoSY,Grade 9,28,28,0,FALSE
501305,EoSY,Grade 10,27,27,0,FALSE
501305,EoSY,Grade 7,30,30,0,FALSE
501305,EoSY,Grade 8,31,31,0,FALSE
501305,EoSY,Grade 9,25,25,0,FALSE
501351,BoSY,Grade 10,63,63,0,FALSE
501351,BoSY,Grade 7,78,78,0,FALSE
501351,BoSY,Grade 8,61,61,0,FALSE
501351,BoSY,Grade 9,50,50,0,FALSE
501351,EoSY,Grade 10,NA,0,NA,TRUE
501351,EoSY,Grade 7,NA,0,NA,TRUE
501351,EoSY,Grade 8,NA,0,NA,TRUE
501351,EoSY,Grade 9,NA,0,NA,TRUE
501404,BoSY,Grade 10,15,15,0,FALSE
501404,BoSY,Grade 7,18,18,0,FALSE
501404,BoSY,Grade 8,32,32,0,FALSE
501404,BoSY,Grade 9,27,27,0,FALSE
501404,EoSY,Grade 10,13,13,0,FALSE
501404,EoSY,Grade 7,17,17,0,FALSE
501404,EoSY,Grade 8,31,31,0,FALSE
501404,EoSY,Grade 9,26,26,0,FALSE
501405,BoSY,Grade 10,48,48,0,FALSE
501405,BoSY,Grade 7,58,58,0,FALSE
501405,BoSY,Grade 8,72,72,0,FALSE
501405,BoSY,Grade 9,38,38,0,FALSE
501405,EoSY,Grade 10,46,46,0,FALSE
501405,EoSY,Grade 7,65,65,0,FALSE
501405,EoSY,Grade 8,75,75,0,FALSE
501405,EoSY,Grade 9,37,37,0,FALSE
501429,BoSY,Grade 10,68,68,0,FALSE
501429,BoSY,Grade 7,59,59,0,FALSE
501429,BoSY,Grade 8,61,61,0,FALSE
501429,BoSY,Grade 9,57,57,0,FALSE
501429,EoSY,Grade 10,68,68,0,FALSE
501429,EoSY,Grade 7,60,60,0,FALSE
501429,EoSY,Grade 8,61,61,0,FALSE
501429,EoSY,Grade 9,55,55,0,FALSE
501544,BoSY,Grade 10,83,83,0,FALSE
501544,BoSY,Grade 7,72,72,0,FALSE
501544,BoSY,Grade 8,68,68,0,FALSE
501544,BoSY,Grade 9,71,71,0,FALSE
501544,EoSY,Grade 10,79,79,0,FALSE
501544,EoSY,Grade 7,68,68,0,FALSE
501544,EoSY,Grade 8,64,64,0,FALSE
501544,EoSY,Grade 9,71,71,0,FALSE
501635,BoSY,Grade 10,60,60,0,FALSE
501635,BoSY,Grade 7,79,79,0,FALSE
501635,BoSY,Grade 8,79,79,0,FALSE
501635,BoSY,Grade 9,52,52,0,FALSE
501635,EoSY,Grade 10,60,60,0,FALSE
501635,EoSY,Grade 7,77,77,0,FALSE
501635,EoSY,Grade 8,76,76,0,FALSE
501635,EoSY,Grade 9,52,52,0,FALSE
501763,BoSY,Grade 10,9,9,0,FALSE
501763,BoSY,Grade 7,42,42,0,FALSE
501763,BoSY,Grade 8,56,56,0,FALSE
501763,BoSY,Grade 9,24,24,0,FALSE
501763,EoSY,Grade 10,18,18,0,FALSE
501763,EoSY,Grade 7,42,42,0,FALSE
501763,EoSY,Grade 8,56,56,0,FALSE
501763,EoSY,Grade 9,24,24,0,FALSE
501843,BoSY,Grade 10,15,15,0,FALSE
501843,BoSY,Grade 7,40,40,0,FALSE
501843,BoSY,Grade 8,45,45,0,FALSE
501843,BoSY,Grade 9,37,37,0,FALSE
501843,EoSY,Grade 10,18,18,0,FALSE
501843,EoSY,Grade 7,36,36,0,FALSE
501843,EoSY,Grade 8,46,46,0,FALSE
501843,EoSY,Grade 9,36,36,0,FALSE
501903,BoSY,Grade 10,23,23,0,FALSE
501903,BoSY,Grade 7,30,30,0,FALSE
501903,BoSY,Grade 8,40,40,0,FALSE
501903,BoSY,Grade 9,17,17,0,FALSE
501903,EoSY,Grade 10,25,25,0,FALSE
501903,EoSY,Grade 7,31,31,0,FALSE
501903,EoSY,Grade 8,35,35,0,FALSE
501903,EoSY,Grade 9,16,16,0,FALSE
502186,BoSY,Grade 10,14,14,0,FALSE
502186,BoSY,Grade 7,20,20,0,FALSE
502186,BoSY,Grade 8,19,19,0,FALSE
502186,BoSY,Grade 9,8,8,0,FALSE
502186,EoSY,Grade 10,14,14,0,FALSE
502186,EoSY,Grade 7,21,21,0,FALSE
502186,EoSY,Grade 8,17,17,0,FALSE
502186,EoSY,Grade 9,8,8,0,FALSE
502477,BoSY,Grade 10,0,0,0,FALSE
502477,BoSY,Grade 7,26,26,0,FALSE
502477,BoSY,Grade 8,35,35,0,FALSE
502477,BoSY,Grade 9,23,23,0,FALSE
502477,EoSY,Grade 10,0,0,0,FALSE
502477,EoSY,Grade 7,31,31,0,FALSE
502477,EoSY,Grade 8,35,35,0,FALSE
502477,EoSY,Grade 9,23,23,0,FALSE
502615,BoSY,Grade 10,0,0,0,FALSE
502615,BoSY,Grade 7,22,22,0,FALSE
502615,BoSY,Grade 8,22,22,0,FALSE
502615,BoSY,Grade 9,12,12,0,FALSE
502615,EoSY,Grade 10,0,0,0,FALSE
502615,EoSY,Grade 7,21,21,0,FALSE
502615,EoSY,Grade 8,21,21,0,FALSE
502615,EoSY,Grade 9,11,11,0,FALSE
