beis_school_id,randomized_eval_id,rev_status,region_code,division_code,municipality_code,full_division_code,full_municipality_code,pilot_cancel,pilot_ratio,pilot_shift,enroll_g7_m,enroll_g7_f,enroll_g8_m,enroll_g8_f,enroll_g9_m,enroll_g9_f,enroll_g10_m,enroll_g10_f,enroll_sn_ed_ngjhs_m,enroll_sn_ed_ngjhs_f,enroll_total_jhs_m,enroll_total_jhs_f,enroll_total_jhs_all,ph_b_g7_fil_assessed,ph_b_g7_eng_assessed,ph_b_g8_fil_assessed,ph_b_g8_eng_assessed,ph_b_g9_fil_assessed,ph_b_g9_eng_assessed,ph_b_g10_fil_assessed,ph_b_g10_eng_assessed,ph_e_g7_fil_assessed,ph_e_g7_eng_assessed,ph_e_g8_fil_assessed,ph_e_g8_eng_assessed,ph_e_g9_fil_assessed,ph_e_g9_eng_assessed,ph_e_g10_fil_assessed,ph_e_g10_eng_assessed,rma_b_total_assessed,rma_b_g7_assessed,rma_b_g8_assessed,rma_b_g9_assessed,rma_b_g10_assessed,rma_e_total_assessed,rma_e_g7_assessed,rma_e_g8_assessed,rma_e_g9_assessed,rma_e_g10_assessed,ph_b_enrolled,ph_e_enrolled,rma_b_enrolled,rma_e_enrolled,ph_b_g7_l2_frust_pct,ph_b_g7_l2_instr_pct,ph_b_g7_l2_indep_pct,ph_b_g7_l3_frust_pct,ph_b_g7_l3_instr_pct,ph_b_g7_l3_indep_pct,ph_b_g8_l2_frust_pct,ph_b_g8_l2_instr_pct,ph_b_g8_l2_indep_pct,ph_b_g8_l3_frust_pct,ph_b_g8_l3_instr_pct,ph_b_g8_l3_indep_pct,ph_b_g9_l2_frust_pct,ph_b_g9_l2_instr_pct,ph_b_g9_l2_indep_pct,ph_b_g9_l3_frust_pct,ph_b_g9_l3_instr_pct,ph_b_g9_l3_indep_pct,ph_b_g10_l2_frust_pct,ph_b_g10_l2_instr_pct,ph_b_g10_l2_indep_pct,ph_b_g10_l3_frust_pct,ph_b_g10_l3_instr_pct,ph_b_g10_l3_indep_pct,ph_e_g7_e_frust_pct,ph_e_g7_e_instr_pct,ph_e_g7_e_indep_pct,ph_e_g8_e_frust_pct,ph_e_g8_e_instr_pct,ph_e_g8_e_indep_pct,ph_e_g9_e_frust_pct,ph_e_g9_e_instr_pct,ph_e_g9_e_indep_pct,ph_e_g10_e_frust_pct,ph_e_g10_e_instr_pct,ph_e_g10_e_indep_pct,rma_b_g7_not_pct,rma_b_g7_low_pct,rma_b_g7_near_pct,rma_b_g7_prof_pct,rma_b_g7_high_pct,rma_b_g8_not_pct,rma_b_g8_low_pct,rma_b_g8_near_pct,rma_b_g8_prof_pct,rma_b_g8_high_pct,rma_b_g9_not_pct,rma_b_g9_low_pct,rma_b_g9_near_pct,rma_b_g9_prof_pct,rma_b_g9_high_pct,rma_b_g10_not_pct,rma_b_g10_low_pct,rma_b_g10_near_pct,rma_b_g10_prof_pct,rma_b_g10_high_pct,rma_e_g7_not_pct,rma_e_g7_low_pct,rma_e_g7_near_pct,rma_e_g7_prof_pct,rma_e_g7_high_pct,rma_e_g8_not_pct,rma_e_g8_low_pct,rma_e_g8_near_pct,rma_e_g8_prof_pct,rma_e_g8_high_pct,rma_e_g9_not_pct,rma_e_g9_low_pct,rma_e_g9_near_pct,rma_e_g9_prof_pct,rma_e_g9_high_pct,rma_e_g10_not_pct,rma_e_g10_low_pct,rma_e_g10_near_pct,rma_e_g10_prof_pct,rma_e_g10_high_pct,assignment_flag_count,assignment_group,treatment_status,compliance
303170,1827,0,7,9,1,709,70901,0,1,0,24,15,34,33,36,28,28,25,0,0,122,101,223,52,51,65,66,33,34,51,51,44,45,59,65,30,31,45,42,201,52,65,33,51,187,45,60,33,49,208,196,201,196,0,9.803921568627452,43.13725490196079,3.92156862745098,19.607843137254903,23.529411764705884,0,13.636363636363637,9.090909090909092,27.272727272727273,34.84848484848485,15.151515151515152,11.764705882352942,14.705882352941176,23.529411764705884,17.647058823529413,23.529411764705884,5.882352941176471,9.803921568627452,21.568627450980394,29.41176470588235,9.803921568627452,19.607843137254903,9.803921568627452,11.11111111111111,48.888888888888886,40,24.615384615384617,52.30769230769231,23.076923076923077,19.35483870967742,32.25806451612903,48.38709677419355,14.285714285714286,30.952380952380953,54.76190476190476,78.84615384615384,21.153846153846153,0,0,0,96.92307692307692,3.076923076923077,0,0,0,100,0,0,0,0,100,0,0,0,0,13.333333333333334,75.55555555555556,6.666666666666667,4.444444444444445,0,68.33333333333333,31.666666666666668,0,0,0,100,0,0,0,0,97.95918367346938,2.0408163265306123,0,0,0,1,mainstream,Control,0
500787,1848,0,7,8,1,708,70801,0,1,0,22,17,27,28,27,27,17,20,0,0,93,92,185,49,49,57,57,42,42,49,49,51,51,58,54,42,42,49,49,195,49,55,42,49,197,49,57,42,49,197,200,195,197,2.0408163265306123,10.20408163265306,32.6530612244898,24.489795918367346,16.3265306122449,14.285714285714286,8.771929824561404,17.54385964912281,12.280701754385966,7.017543859649122,29.82456140350877,17.54385964912281,11.904761904761903,21.428571428571427,16.666666666666668,11.904761904761903,19.047619047619047,11.904761904761903,0,34.69387755102041,14.285714285714286,0,12.244897959183673,24.489795918367346,3.92156862745098,47.05882352941177,49.01960784313726,0,51.851851851851855,48.148148148148145,0,61.904761904761905,38.095238095238095,0,40.81632653061224,59.18367346938776,95.91836734693878,4.081632653061225,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,30.612244897959183,53.06122448979592,14.285714285714286,2.0408163265306123,0,43.85964912280702,56.14035087719298,0,0,0,57.142857142857146,40.476190476190474,2.380952380952381,0,0,38.775510204081634,57.142857142857146,4.081632653061225,0,0,1,mainstream,Control,0
500667,1810,0,7,5,28,705,70528,0,1,0,16,20,37,27,34,35,22,23,0,0,109,105,214,72,72,50,50,32,32,50,50,69,70,46,48,30,31,43,51,204,72,50,32,50,189,59,48,31,51,204,200,204,189,0,19.444444444444443,6.944444444444445,8.333333333333334,41.666666666666664,23.61111111111111,0,32,20,12,20,16,0,15.625,31.25,0,37.5,15.625,0,30,16,10,24,20,2.857142857142857,61.42857142857143,35.714285714285715,8.333333333333334,60.416666666666664,31.25,9.67741935483871,58.064516129032256,32.25806451612903,0,58.8235294117647,41.1764705882353,84.72222222222223,11.11111111111111,4.166666666666667,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,72.88135593220339,16.949152542372882,10.169491525423728,0,0,79.16666666666667,14.583333333333334,6.25,0,0,70.96774193548387,19.35483870967742,9.67741935483871,0,0,72.54901960784314,15.68627450980392,11.764705882352942,0,0,1,mainstream,Control,0
501071,2057,0,11,1,1,1101,110101,0,1,0,10,9,14,16,13,10,10,7,0,0,47,42,89,25,25,28,28,16,16,22,22,24,14,24,24,12,16,17,17,91,25,28,16,22,94,25,29,16,24,91,90,91,94,0,4,32,8,16,36,0,7.142857142857143,0,28.571428571428573,50,0,0,25,0,12.5,62.5,0,4.545454545454546,13.636363636363637,0,27.272727272727273,54.54545454545455,0,14.285714285714286,35.714285714285715,50,8.333333333333334,41.666666666666664,50,0,6.25,93.75,17.647058823529413,52.94117647058823,29.41176470588235,44,56,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,24,64,12,0,0,58.62068965517241,24.13793103448276,17.24137931034483,0,0,87.5,12.5,0,0,0,79.16666666666667,8.333333333333334,12.5,0,0,1,mainstream,Control,0
303046,1802,0,7,5,27,705,70527,0,1,0,48,36,62,49,55,52,66,43,0,0,231,180,411,84,84,112,112,80,80,95,95,83,86,93,107,73,69,86,93,363,81,109,79,94,367,86,112,75,94,371,367,373,367,1.1904761904761905,33.333333333333336,19.047619047619047,2.380952380952381,32.142857142857146,11.904761904761903,5.357142857142857,30.357142857142858,2.6785714285714284,10.714285714285714,16.071428571428573,31.25,0,0,5,12.5,61.25,21.25,0,0,5.2631578947368425,15.789473684210526,56.8421052631579,21.05263157894737,10.465116279069768,62.7906976744186,26.74418604651163,29.90654205607477,64.48598130841121,5.607476635514018,21.73913043478261,78.26086956521739,0,24.731182795698924,75.26881720430107,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94.6808510638298,5.319148936170213,0,0,0,95.34883720930232,4.651162790697675,0,0,0,97.32142857142856,2.6785714285714284,0,0,0,96,4,0,0,0,86.17021276595744,13.829787234042554,0,0,0,1,mainstream,Control,0
325303,1863,0,7,7,1,707,70701,0,1,0,33,29,54,50,45,49,43,40,0,0,175,168,343,85,85,60,60,54,54,93,93,77,77,56,56,52,52,82,82,296,86,59,55,96,101,24,26,25,26,292,267,293,101,9.411764705882351,3.5294117647058822,1.1764705882352942,76.47058823529412,9.411764705882351,0,31.666666666666668,35,0,21.666666666666668,6.666666666666667,3.3333333333333335,25.925925925925927,12.962962962962964,5.555555555555555,18.51851851851852,20.37037037037037,11.11111111111111,27.956989247311828,20.43010752688172,1.075268817204301,27.956989247311828,18.27956989247312,3.225806451612903,22.07792207792208,55.84415584415584,22.07792207792208,48.214285714285715,39.285714285714285,12.5,9.615384615384617,63.46153846153846,26.923076923076923,36.58536585365854,39.02439024390244,24.390243902439025,10.465116279069768,68.6046511627907,19.767441860465116,1.162790697674419,0,49.15254237288136,47.45762711864407,3.389830508474576,0,0,9.090909090909092,81.81818181818181,9.090909090909092,0,0,12.5,73.95833333333333,10.416666666666666,3.125,0,58.333333333333336,41.666666666666664,0,0,0,11.538461538461538,73.07692307692308,15.384615384615383,0,0,28,68,4,0,0,76.92307692307692,23.076923076923077,0,0,0,1,mainstream,Control,0
500208,1760,0,7,3,5,703,70305,0,1,0,4,8,9,4,17,5,11,6,0,0,41,23,64,19,19,13,13,14,14,14,14,0,19,0,13,0,15,0,15,59,19,13,14,13,62,19,13,15,15,60,62,59,62,0,21.05263157894737,15.789473684210526,26.31578947368421,26.31578947368421,10.526315789473683,0,15.384615384615383,15.384615384615383,23.076923076923077,46.15384615384615,0,7.142857142857143,0,28.571428571428573,21.428571428571427,42.857142857142854,0,21.428571428571427,0,42.857142857142854,14.285714285714286,0,21.428571428571427,15.789473684210526,73.6842105263158,10.526315789473683,7.6923076923076925,38.46153846153846,53.84615384615385,0,13.333333333333334,86.66666666666667,0,20,80,31.57894736842105,68.42105263157895,0,0,0,69.23076923076923,30.76923076923077,0,0,0,92.85714285714286,7.142857142857143,0,0,0,84.61538461538461,15.384615384615383,0,0,0,94.73684210526316,5.2631578947368425,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,1,mainstream,Control,0
312401,1796,0,7,5,25,705,70525,0,1,0,71,49,55,48,68,57,42,50,0,0,236,204,440,116,116,91,91,57,57,68,68,0,116,0,91,0,57,0,60,471,127,121,103,120,467,126,119,102,120,479,324,472,470,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,31.03448275862069,39.6551724137931,29.310344827586206,9.89010989010989,45.05494505494506,45.05494505494506,22.80701754385965,10.526315789473683,66.66666666666667,28.333333333333332,55,16.666666666666668,92.91338582677166,7.086614173228346,0,0,0,97.5206611570248,2.479338842975207,0,0,0,100,0,0,0,0,95,5,0,0,0,89.68253968253968,10.317460317460318,0,0,0,99.15966386554622,0.8403361344537815,0,0,0,98.03921568627452,1.96078431372549,0,0,0,84.16666666666667,15.833333333333334,0,0,0,1,mainstream,Control,0
303136,1817,0,7,6,1,706,70601,0,1,0,26,27,34,39,44,34,47,39,0,0,151,139,290,111,111,80,80,55,55,66,66,108,108,76,76,49,49,65,65,308,109,79,54,66,298,109,76,48,65,312,298,309,299,17.117117117117118,11.711711711711713,7.207207207207207,31.53153153153153,20.72072072072072,10.81081081081081,6.25,7.5,6.25,38.75,35,6.25,12.727272727272728,9.090909090909092,10.909090909090908,30.90909090909091,20,16.363636363636363,3.0303030303030303,7.575757575757576,21.21212121212121,34.84848484848485,21.21212121212121,10.606060606060606,48.148148148148145,35.18518518518518,16.666666666666668,39.473684210526315,35.526315789473685,25,44.89795918367347,38.775510204081634,16.3265306122449,15.384615384615383,44.61538461538461,40,97.24770642201835,2.7522935779816513,0,0,0,96.20253164556962,3.797468354430379,0,0,0,100,0,0,0,0,100,0,0,0,0,76.14678899082568,22.01834862385321,1.834862385321101,0,0,68.42105263157895,27.63157894736842,3.9473684210526314,0,0,70.83333333333333,29.166666666666668,0,0,0,41.53846153846154,0,33.84615384615385,24.615384615384617,0,1,mainstream,Control,0
312435,1862,0,7,7,1,707,70701,0,1,0,23,14,19,18,29,23,24,26,0,0,95,81,176,54,54,50,50,27,27,34,34,53,53,49,49,27,27,34,34,165,54,50,27,34,NA,NA,NA,NA,NA,165,163,165,NA,42.592592592592595,1.851851851851852,3.703703703703704,35.18518518518518,12.962962962962964,3.703703703703704,18,0,0,72,8,2,37.03703703703704,7.407407407407407,0,44.44444444444444,7.407407407407407,0,29.41176470588235,0,0,55.88235294117647,5.882352941176471,0,60.37735849056604,28.30188679245283,11.320754716981131,61.224489795918366,20.40816326530612,18.367346938775512,11.11111111111111,40.74074074074074,48.148148148148145,85.29411764705883,14.705882352941176,0,44.44444444444444,55.55555555555556,0,0,0,56,32,12,0,0,81.48148148148148,18.51851851851852,0,0,0,61.76470588235294,38.23529411764706,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,mainstream,Control,0
502186,2076,0,11,1,1,1101,110101,0,1,0,7,5,6,12,7,12,4,3,0,0,24,32,56,19,19,19,19,8,8,14,14,19,19,18,18,7,8,10,14,61,20,19,8,14,60,21,17,8,14,60,59,61,60,0,0,10.526315789473683,31.57894736842105,26.31578947368421,31.57894736842105,0,0,0,26.31578947368421,31.57894736842105,42.10526315789474,0,12.5,12.5,50,0,25,7.142857142857143,7.142857142857143,14.285714285714286,28.571428571428573,21.428571428571427,21.428571428571427,36.8421052631579,26.31578947368421,36.8421052631579,44.44444444444444,22.22222222222222,33.333333333333336,37.5,25,37.5,35.714285714285715,28.571428571428573,35.714285714285715,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,23.80952380952381,76.19047619047619,0,0,0,64.70588235294117,29.41176470588235,5.882352941176471,0,0,87.5,12.5,0,0,0,92.85714285714286,7.142857142857143,0,0,0,1,mainstream,Control,0
500782,1850,0,7,8,1,708,70801,0,1,0,94,101,102,114,105,121,119,129,0,0,420,465,885,291,291,247,247,191,191,221,221,93,286,218,244,141,188,175,213,955,295,248,191,221,942,286,247,188,221,950,944,955,942,2.7491408934707904,10.309278350515465,31.95876288659794,13.058419243986254,20.27491408934708,20.61855670103093,0.4048582995951417,6.477732793522267,36.43724696356275,1.6194331983805668,21.86234817813765,31.983805668016196,3.6649214659685865,34.55497382198953,34.55497382198953,4.712041884816754,14.659685863874346,7.329842931937173,0.45248868778280543,14.479638009049774,35.74660633484163,1.8099547511312215,19.457013574660632,25.339366515837103,3.4965034965034967,34.61538461538461,61.88811188811189,1.639344262295082,50.40983606557377,47.950819672131146,1.0638297872340423,39.361702127659576,59.57446808510638,0.4694835680751174,25.35211267605634,74.17840375586854,89.15254237288136,10.508474576271189,0.3389830508474576,0,0,99.19354838709675,0.8064516129032258,0,0,0,100,0,0,0,0,97.28506787330316,2.7149321266968327,0,0,0,29.72027972027972,34.96503496503497,32.16783216783217,3.1468531468531467,0,22.267206477732792,38.46153846153846,33.60323886639676,5.668016194331984,0,13.829787234042554,75.53191489361703,4.25531914893617,5.319148936170213,1.0638297872340423,23.981900452488688,70.13574660633485,4.072398190045249,0.9049773755656108,0.9049773755656108,1,mainstream,Control,0
306086,2044,0,11,6,6,1106,110606,0,1,0,9,11,12,11,0,0,0,0,0,0,21,22,43,17,18,20,21,11,11,18,19,21,21,21,21,14,14,17,17,79,23,22,15,19,79,24,23,15,17,88,80,80,79,22.22222222222222,16.666666666666668,5.555555555555555,44.44444444444444,11.11111111111111,0,4.761904761904762,4.761904761904762,9.523809523809524,42.857142857142854,23.80952380952381,14.285714285714286,36.36363636363637,0,0,54.54545454545455,9.090909090909092,0,57.89473684210526,5.2631578947368425,0,15.789473684210526,0,0,90.47619047619048,9.523809523809524,0,85.71428571428571,9.523809523809524,4.761904761904762,92.85714285714286,7.142857142857143,0,94.11764705882354,5.882352941176471,0,86.95652173913044,13.043478260869565,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79.16666666666667,20.833333333333332,0,0,0,100,0,0,0,0,100,0,0,0,0,76.47058823529412,23.529411764705884,0,0,0,1,mainstream,Control,0
305755,1812,0,7,5,29,705,70529,0,1,0,68,54,60,53,69,76,58,74,0,0,255,257,512,138,138,154,154,104,104,92,92,127,125,152,150,84,95,68,68,487,138,154,103,92,468,133,152,95,88,488,468,487,469,33.333333333333336,13.043478260869565,5.797101449275362,42.028985507246375,5.072463768115942,0,25.974025974025977,21.428571428571427,7.792207792207792,24.025974025974023,13.636363636363637,4.545454545454546,37.5,20.192307692307693,0.9615384615384616,23.076923076923077,11.538461538461538,1.9230769230769231,28.26086956521739,21.73913043478261,1.0869565217391304,23.91304347826087,19.565217391304348,4.3478260869565215,1.6,42.4,56,1.3333333333333333,8.666666666666666,90,1.0526315789473684,28.42105263157895,70.52631578947368,0,36.76470588235294,63.23529411764706,86.95652173913044,13.043478260869565,0,0,0,99.35064935064936,0.6493506493506493,0,0,0,100,0,0,0,0,97.82608695652172,2.1739130434782608,0,0,0,78.94736842105263,21.05263157894737,0,0,0,90.78947368421052,9.210526315789474,0,0,0,94.73684210526316,4.2105263157894735,1.0526315789473684,0,0,93.1818181818182,6.818181818181818,0,0,0,1,mainstream,Control,0
305665,2065,0,11,1,1,1101,110101,0,1,0,7,14,11,16,13,16,10,5,0,0,41,51,92,25,25,16,16,15,15,15,15,28,28,16,16,13,13,16,16,71,24,16,17,14,72,28,15,13,16,71,73,71,72,0,0,0,68,16,0,0,0,0,68.75,0,0,6.666666666666667,0,0,60,6.666666666666667,0,0,0,0,73.33333333333333,6.666666666666667,0,0,42.857142857142854,57.142857142857146,0,50,50,0,69.23076923076923,30.76923076923077,0,43.75,56.25,20.833333333333332,79.16666666666667,0,0,0,12.5,62.5,25,0,0,23.529411764705884,47.05882352941177,29.41176470588235,0,0,0,71.42857142857143,28.571428571428573,0,0,0,57.142857142857146,32.142857142857146,10.714285714285714,0,0,40,46.666666666666664,13.333333333333334,0,0,53.84615384615385,38.46153846153846,7.6923076923076925,0,0,62.5,18.75,18.75,0,1,mainstream,Control,0
501635,1754,0,7,3,1,703,70301,0,1,0,34,24,30,33,23,33,27,28,0,0,114,118,232,62,62,80,80,52,52,58,58,77,77,76,76,52,52,60,60,270,79,79,52,60,265,77,76,52,60,253,265,270,265,9.67741935483871,29.032258064516128,16.129032258064516,1.6129032258064515,1.6129032258064515,11.290322580645162,10,16.25,17.5,6.25,13.75,18.75,19.23076923076923,40.38461538461539,15.384615384615383,0,1.9230769230769231,0,17.24137931034483,36.206896551724135,15.517241379310343,0,1.7241379310344829,0,2.5974025974025974,63.63636363636363,33.76623376623377,56.578947368421055,31.57894736842105,11.842105263157896,17.307692307692307,63.46153846153846,19.23076923076923,1.6666666666666667,45,53.333333333333336,81.0126582278481,18.9873417721519,0,0,0,98.73417721518987,1.2658227848101269,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94.23076923076924,5.769230769230769,0,0,0,100,0,0,0,0,1,mainstream,Control,0
305843,2090,0,11,10,1,1110,111001,0,1,0,22,19,27,22,25,24,22,21,0,0,96,86,182,60,60,36,36,36,36,36,36,54,56,30,32,27,26,33,27,178,64,38,38,38,170,61,37,36,36,179,170,178,170,6.666666666666667,3.3333333333333335,6.666666666666667,63.333333333333336,15,5,5.555555555555555,5.555555555555555,5.555555555555555,38.888888888888886,22.22222222222222,22.22222222222222,8.333333333333334,2.7777777777777777,0,50,33.333333333333336,2.7777777777777777,22.22222222222222,13.88888888888889,0,30.555555555555557,19.444444444444443,13.88888888888889,21.428571428571427,35.714285714285715,42.857142857142854,15.625,21.875,62.5,11.538461538461538,50,38.46153846153846,11.11111111111111,51.851851851851855,37.03703703703704,92.1875,7.8125,0,0,0,94.73684210526316,5.2631578947368425,0,0,0,100,0,0,0,0,81.57894736842105,18.42105263157895,0,0,0,9.836065573770492,27.868852459016395,55.73770491803279,6.557377049180328,0,24.324324324324323,35.13513513513514,29.72972972972973,8.108108108108109,2.702702702702702,19.444444444444443,72.22222222222223,5.555555555555555,2.7777777777777777,0,19.444444444444443,52.77777777777778,13.88888888888889,5.555555555555555,8.333333333333334,1,mainstream,Control,0
500894,1780,0,7,5,17,705,70517,0,1,0,46,48,53,41,46,49,54,46,0,0,199,184,383,101,101,120,120,94,94,86,86,102,102,116,116,88,88,74,74,401,101,122,93,85,368,96,114,81,77,402,380,404,386,26.73267326732673,15.84158415841584,6.930693069306931,22.77227722772277,4.9504950495049505,6.930693069306931,21.666666666666668,10,8.333333333333334,10.833333333333334,2.5,4.166666666666667,21.27659574468085,13.829787234042554,9.574468085106384,27.659574468085108,9.574468085106384,5.319148936170213,22.093023255813954,25.58139534883721,12.790697674418604,18.6046511627907,11.627906976744184,0,45.09803921568628,38.23529411764706,16.666666666666668,34.48275862068966,43.96551724137931,21.551724137931036,37.5,34.09090909090909,28.40909090909091,40.54054054054054,39.189189189189186,20.27027027027027,92.07920792079209,7.920792079207921,0,0,0,98.36065573770492,1.639344262295082,0,0,0,94.6236559139785,5.376344086021505,0,0,0,100,0,0,0,0,61.458333333333336,37.5,1.0416666666666667,0,0,83.33333333333333,14.035087719298245,2.6315789473684212,0,0,97.53086419753086,2.4691358024691357,0,0,0,94.8051948051948,5.194805194805195,0,0,0,1,mainstream,Control,0
500671,1769,0,7,5,6,705,70506,0,1,0,23,5,30,13,23,22,14,14,0,0,90,54,144,28,28,34,33,31,30,43,35,27,27,34,34,25,25,34,34,125,28,34,25,38,125,27,34,25,39,136,125,137,125,35.714285714285715,10.714285714285714,14.285714285714286,21.428571428571427,7.142857142857143,10.714285714285714,48.48484848484848,9.090909090909092,15.151515151515152,21.21212121212121,3.0303030303030303,3.0303030303030303,56.666666666666664,16.666666666666668,6.666666666666667,13.333333333333334,3.3333333333333335,3.3333333333333335,5.714285714285714,22.857142857142858,0,37.142857142857146,17.142857142857142,14.285714285714286,11.11111111111111,18.51851851851852,70.37037037037037,26.470588235294116,35.294117647058826,38.23529411764706,40,28,32,26.470588235294116,29.41176470588235,44.11764705882353,75,25,0,0,0,82.3529411764706,17.647058823529413,0,0,0,100,0,0,0,0,100,0,0,0,0,55.55555555555556,44.44444444444444,0,0,0,73.52941176470588,26.470588235294116,0,0,0,84,16,0,0,0,94.87179487179488,5.128205128205129,0,0,0,1,mainstream,Control,0
305847,2100,0,11,5,3,1105,110503,0,1,0,33,24,14,30,34,44,22,31,0,0,103,129,232,60,60,60,60,33,33,27,27,49,49,53,53,28,28,25,25,154,49,49,31,25,118,36,39,22,21,180,155,180,173,6.666666666666667,15,16.666666666666668,1.6666666666666667,26.666666666666668,11.666666666666666,5,11.666666666666666,18.333333333333332,3.3333333333333335,13.333333333333334,21.666666666666668,6.0606060606060606,9.090909090909092,18.181818181818183,6.0606060606060606,12.12121212121212,21.21212121212121,7.407407407407407,11.11111111111111,18.51851851851852,0,14.814814814814817,22.22222222222222,10.20408163265306,38.775510204081634,51.02040816326531,15.09433962264151,50.943396226415096,33.9622641509434,10.714285714285714,53.57142857142857,35.714285714285715,4,52,44,85.71428571428571,14.285714285714286,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91.66666666666669,8.333333333333334,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,1,mainstream,Control,0
500784,1847,0,7,8,1,708,70801,0,1,0,11,6,8,12,15,15,8,10,0,0,42,43,85,24,24,19,19,7,7,10,10,21,21,17,17,9,9,10,10,63,24,20,9,10,57,21,17,9,10,63,58,63,58,0,16.666666666666668,4.166666666666667,41.666666666666664,37.5,0,0,0,5.2631578947368425,47.36842105263158,42.10526315789474,5.2631578947368425,14.285714285714286,0,28.571428571428573,14.285714285714286,42.857142857142854,0,40,20,20,10,10,0,28.571428571428573,52.38095238095238,19.047619047619047,17.647058823529413,64.70588235294117,17.647058823529413,11.11111111111111,66.66666666666667,22.22222222222222,10,70,20,91.66666666666669,8.333333333333334,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,14.285714285714286,61.904761904761905,23.80952380952381,0,0,35.294117647058826,35.294117647058826,29.41176470588235,0,0,66.66666666666667,33.333333333333336,0,0,0,70,30,0,0,0,1,mainstream,Control,0
501267,1798,0,7,5,25,705,70525,0,1,0,17,8,18,19,11,12,17,19,0,0,63,58,121,42,42,32,32,22,22,26,26,14,12,13,13,14,14,13,14,123,42,33,22,26,113,37,29,21,26,122,120,123,113,0,14.285714285714286,9.523809523809524,9.523809523809524,16.666666666666668,23.80952380952381,0,25,3.125,3.125,21.875,12.5,0,0,36.36363636363637,4.545454545454546,4.545454545454546,36.36363636363637,0,0,23.076923076923077,0,7.6923076923076925,30.76923076923077,0,33.333333333333336,66.66666666666667,7.6923076923076925,46.15384615384615,46.15384615384615,7.142857142857143,35.714285714285715,57.142857142857146,7.142857142857143,35.714285714285715,57.142857142857146,90.47619047619048,9.523809523809524,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91.89189189189187,8.108108108108109,0,0,0,96.55172413793105,3.4482758620689653,0,0,0,100,0,0,0,0,80.76923076923077,19.23076923076923,0,0,0,1,mainstream,Control,0
306000,1795,0,7,5,25,705,70525,0,1,0,16,13,12,17,0,0,0,0,0,0,28,30,58,63,63,40,40,26,26,28,28,55,53,37,32,19,17,26,20,156,63,39,26,28,156,64,40,24,28,157,156,157,156,7.936507936507937,26.984126984126984,14.285714285714286,7.936507936507937,25.396825396825395,1.5873015873015872,5,45,15,7.5,10,0,11.538461538461538,38.46153846153846,15.384615384615383,0,7.6923076923076925,0,0,32.142857142857146,7.142857142857143,7.142857142857143,14.285714285714286,10.714285714285714,5.660377358490566,66.0377358490566,28.30188679245283,12.5,62.5,25,17.647058823529413,47.05882352941177,35.294117647058826,15,50,35,88.88888888888889,11.11111111111111,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96.42857142857144,3.5714285714285716,0,0,0,1,mainstream,Control,0
305517,2043,0,11,6,8,1106,110608,0,1,0,23,25,19,25,23,27,20,18,0,0,85,95,180,53,53,51,51,41,41,35,35,46,44,50,46,41,41,34,34,180,53,51,41,35,164,45,45,41,33,180,177,180,180,13.20754716981132,3.7735849056603774,7.547169811320755,18.867924528301888,30.18867924528302,24.528301886792452,9.803921568627452,5.882352941176471,0,76.47058823529412,5.882352941176471,0,34.146341463414636,12.195121951219512,0,51.21951219512195,2.4390243902439024,0,25.714285714285715,8.571428571428571,0,62.857142857142854,2.857142857142857,0,65.9090909090909,20.454545454545453,13.636363636363637,86.95652173913044,8.695652173913043,4.3478260869565215,63.41463414634146,34.146341463414636,2.4390243902439024,88.23529411764706,11.764705882352942,0,56.60377358490566,43.39622641509434,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,66.66666666666667,17.77777777777778,15.555555555555555,0,0,62.22222222222222,20,17.77777777777778,0,0,51.21951219512195,39.02439024390244,9.75609756097561,0,0,42.42424242424242,21.21212121212121,36.36363636363637,0,0,1,mainstream,Control,0
